Retail Client;Date;Article Code;Article Description;Size of Packing Unit;Prognosis (Packing Units);Realised Orders (Packing Units)
EDEKA EK (LUNING);25.01.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;16
EDEKA EK (LUNING);25.01.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);25.01.2021;912796;R TRCOXFEDPLTIMO16x400STRFPKKG613EPED8NL;16;;144
EDEKA EK (LUNING);27.01.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;
EDEKA EK (LUNING);27.01.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);30.01.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;24;24
EDEKA EK (LUNING);30.01.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);01.02.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;8
EDEKA EK (LUNING);01.02.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);02.02.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;16
EDEKA EK (LUNING);03.02.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;24
EDEKA EK (LUNING);03.02.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);04.02.2021;912796;R TRCOXFEDPLTIMO16x400STRFPKKG613EPED8NL;16;;36
EDEKA EK (LUNING);06.02.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;24;24
EDEKA EK (LUNING);06.02.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);08.02.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;
EDEKA EK (LUNING);08.02.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);10.02.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;24
EDEKA EK (LUNING);10.02.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);13.02.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;24;24
EDEKA EK (LUNING);13.02.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);15.02.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;
EDEKA EK (LUNING);15.02.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);15.02.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;16
EDEKA EK (LUNING);17.02.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;8
EDEKA EK (LUNING);17.02.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);18.02.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;16
EDEKA EK (LUNING);20.02.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;24;32
EDEKA EK (LUNING);20.02.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);22.02.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;16
EDEKA EK (LUNING);22.02.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);24.02.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;
EDEKA EK (LUNING);24.02.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);24.02.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;16
EDEKA EK (LUNING);27.02.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;24;32
EDEKA EK (LUNING);27.02.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);01.03.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;
EDEKA EK (LUNING);01.03.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);01.03.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;16
EDEKA EK (LUNING);03.03.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;4
EDEKA EK (LUNING);03.03.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);03.03.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;20
EDEKA EK (LUNING);03.03.2021;912796;R TRCOXFEDPLTIMO16x400STRFPKKG613EPED8NL;16;;112
EDEKA EK (LUNING);06.03.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;24;24
EDEKA EK (LUNING);06.03.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);08.03.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;
EDEKA EK (LUNING);08.03.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);08.03.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;8
EDEKA EK (LUNING);10.03.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;
EDEKA EK (LUNING);10.03.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;56;
EDEKA EK (LUNING);10.03.2021;908979;VVTRCO XFEDPL BRIO16x400STRFPKKG613EPED8;16;;72
EDEKA EK (LUNING);10.03.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;24
EDEKA EK (LUNING);11.03.2021;912226;R KK 35-40GEDGG 15ST DV KKG415 EP ED 8NL;15;;224
EDEKA EK (LUNING);13.03.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;24;
EDEKA EK (LUNING);13.03.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;3
EDEKA EK (LUNING);15.03.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;
EDEKA EK (LUNING);15.03.2021;908979;VVTRCO XFEDPL BRIO16x400STRFPKKG613EPED8;16;;72
EDEKA EK (LUNING);15.03.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;24
EDEKA EK (LUNING);17.03.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;32
EDEKA EK (LUNING);17.03.2021;908979;VVTRCO XFEDPL BRIO16x400STRFPKKG613EPED8;16;;36
EDEKA EK (LUNING);20.03.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;24;
EDEKA EK (LUNING);20.03.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;38
EDEKA EK (LUNING);22.03.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;
EDEKA EK (LUNING);22.03.2021;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;;112
EDEKA EK (LUNING);24.03.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;
EDEKA EK (LUNING);24.03.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;48
EDEKA EK (LUNING);24.03.2021;912796;R TRCOXFEDPLTIMO16x400STRFPKKG613EPED8NL;16;;144
EDEKA EK (LUNING);27.03.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;24;
EDEKA EK (LUNING);27.03.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;16
EDEKA EK (LUNING);29.03.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;32
EDEKA EK (LUNING);30.03.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;8
EDEKA EK (LUNING);30.03.2021;908979;VVTRCO XFEDPL BRIO16x400STRFPKKG613EPED8;16;;72
EDEKA EK (LUNING);31.03.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;
EDEKA EK (LUNING);01.04.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;24
EDEKA EK (LUNING);03.04.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;32;40
EDEKA EK (LUNING);03.04.2021;908979;VVTRCO XFEDPL BRIO16x400STRFPKKG613EPED8;16;;112
EDEKA EK (LUNING);06.04.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;24
EDEKA EK (LUNING);07.04.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;
EDEKA EK (LUNING);10.04.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;32;28
EDEKA EK (LUNING);10.04.2021;908979;VVTRCO XFEDPL BRIO16x400STRFPKKG613EPED8;16;144;
EDEKA EK (LUNING);12.04.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;24
EDEKA EK (LUNING);14.04.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;24
EDEKA EK (LUNING);14.04.2021;908979;VVTRCO XFEDPL BRIO16x400STRFPKKG613EPED8;16;72;144
EDEKA EK (LUNING);17.04.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;32;40
EDEKA EK (LUNING);17.04.2021;908979;VVTRCO XFEDPL BRIO16x400STRFPKKG613EPED8;16;144;
EDEKA EK (LUNING);19.04.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;16
EDEKA EK (LUNING);20.04.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;16
EDEKA EK (LUNING);21.04.2021;213952;TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;32
EDEKA EK (LUNING);21.04.2021;908979;VVTRCO XFEDPL BRIO16x400STRFPKKG613EPED8;16;72;
EDEKA EK (LUNING);21.04.2021;912796;R TRCOXFEDPLTIMO16x400STRFPKKG613EPED8NL;16;;36
EDEKA EK (LUNING);24.04.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;32;40
EDEKA EK (LUNING);24.04.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;144;
EDEKA EK (LUNING);26.04.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;;8
EDEKA EK (LUNING);28.04.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;8;40
EDEKA EK (LUNING);28.04.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;72;
EDEKA EK (LUNING);01.05.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;32;24
EDEKA EK (LUNING);01.05.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;144;
EDEKA EK (LUNING);03.05.2021;912319;R PAP MX3KLEDGG16x500FP3ST KKG618EPED8NL;16;;48
EDEKA EK (LUNING);03.05.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;;16
EDEKA EK (LUNING);05.05.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;8;8
EDEKA EK (LUNING);05.05.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;72;
EDEKA EK (LUNING);08.05.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;32;24
EDEKA EK (LUNING);10.05.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;;40
EDEKA EK (LUNING);12.05.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;8;24
EDEKA EK (LUNING);15.05.2021;912226;R KK 35-40GEDGG 15ST DV KKG415 EP ED 8NL;15;;112
EDEKA EK (LUNING);15.05.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;32;40
EDEKA EK (LUNING);17.05.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;;16
EDEKA EK (LUNING);19.05.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;8;40
EDEKA EK (LUNING);20.05.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;;36
EDEKA EK (LUNING);22.05.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;32;40
EDEKA EK (LUNING);26.05.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;8;24
EDEKA EK (LUNING);26.05.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;;216
EDEKA EK (LUNING);29.05.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;16
EDEKA EK (LUNING);29.05.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;32;
EDEKA EK (LUNING);29.05.2021;924762;PAP MIN MX3KLEDPL SWBI1KG D310EDEPBED8NL;1;;88
EDEKA EK (LUNING);31.05.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;32
EDEKA EK (LUNING);02.06.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;8;40
EDEKA EK (LUNING);05.06.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;32;44
EDEKA EK (LUNING);08.06.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;;24
EDEKA EK (LUNING);09.06.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;8;24
EDEKA EK (LUNING);12.06.2021;915705;R PAP GE 221+EDPL 5KG KKG613 EP ED 8NL;5;;48
EDEKA EK (LUNING);12.06.2021;915706;R PAP GR 181+EDPL 5KG KKG613 EP ED 8NL;5;;8
EDEKA EK (LUNING);12.06.2021;915711;R PAP RD 221+EDPL 5KG KKG613 EP ED 8NL;5;;216
EDEKA EK (LUNING);12.06.2021;924726;TRCO XFBRIO 12x500 STRFP KKG613EPB ED8NL;12;;80
EDEKA EK (LUNING);12.06.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;32;48
EDEKA EK (LUNING);12.06.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;;144
EDEKA EK (LUNING);14.06.2021;915705;R PAP GE 221+EDPL 5KG KKG613 EP ED 8NL;5;;36
EDEKA EK (LUNING);14.06.2021;915706;R PAP GR 181+EDPL 5KG KKG613 EP ED 8NL;5;;8
EDEKA EK (LUNING);14.06.2021;915711;R PAP RD 221+EDPL 5KG KKG613 EP ED 8NL;5;;144
EDEKA EK (LUNING);14.06.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;;24
EDEKA EK (LUNING);14.06.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;;144
EDEKA EK (LUNING);15.06.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;;16
EDEKA EK (LUNING);16.06.2021;915704;R PAP GE 181+EDPL 5KG KKG613 EP ED 8NL;5;;24
EDEKA EK (LUNING);16.06.2021;915711;R PAP RD 221+EDPL 5KG KKG613 EP ED 8NL;5;;216
EDEKA EK (LUNING);16.06.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;8;48
EDEKA EK (LUNING);16.06.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;;112
EDEKA EK (LUNING);17.06.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;;72
EDEKA EK (LUNING);19.06.2021;912319;R PAP MX3KLEDGG16x500FP3ST KKG618EPED8NL;16;;96
EDEKA EK (LUNING);19.06.2021;912711;R TOM 57-67 MI 6KG DT414G EP 8NL;6;;16
EDEKA EK (LUNING);19.06.2021;915705;R PAP GE 221+EDPL 5KG KKG613 EP ED 8NL;5;48;
EDEKA EK (LUNING);19.06.2021;915711;R PAP RD 221+EDPL 5KG KKG613 EP ED 8NL;5;216;
EDEKA EK (LUNING);19.06.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;32;32
EDEKA EK (LUNING);19.06.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;144;144
EDEKA EK (LUNING);21.06.2021;912319;R PAP MX3KLEDGG16x500FP3ST KKG618EPED8NL;16;;48
EDEKA EK (LUNING);21.06.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;;32
EDEKA EK (LUNING);21.06.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;;72
EDEKA EK (LUNING);23.06.2021;912319;R PAP MX3KLEDGG16x500FP3ST KKG618EPED8NL;16;;48
EDEKA EK (LUNING);23.06.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;8;40
EDEKA EK (LUNING);23.06.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;72;112
EDEKA EK (LUNING);26.06.2021;915705;R PAP GE 221+EDPL 5KG KKG613 EP ED 8NL;5;48;36
EDEKA EK (LUNING);26.06.2021;915706;R PAP GR 181+EDPL 5KG KKG613 EP ED 8NL;5;;4
EDEKA EK (LUNING);26.06.2021;915709;R PAP OR 221+EDPL 5KG KKG613 EP ED 8NL;5;;36
EDEKA EK (LUNING);26.06.2021;915711;R PAP RD 221+EDPL 5KG KKG613 EP ED 8NL;5;216;144
EDEKA EK (LUNING);26.06.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;32;48
EDEKA EK (LUNING);26.06.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;144;
EDEKA EK (LUNING);28.06.2021;915705;R PAP GE 221+EDPL 5KG KKG613 EP ED 8NL;5;;24
EDEKA EK (LUNING);28.06.2021;915706;R PAP GR 181+EDPL 5KG KKG613 EP ED 8NL;5;;4
EDEKA EK (LUNING);28.06.2021;915709;R PAP OR 221+EDPL 5KG KKG613 EP ED 8NL;5;;16
EDEKA EK (LUNING);28.06.2021;915711;R PAP RD 221+EDPL 5KG KKG613 EP ED 8NL;5;;72
EDEKA EK (LUNING);28.06.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;;24
EDEKA EK (LUNING);29.06.2021;915711;R PAP RD 221+EDPL 5KG KKG613 EP ED 8NL;5;;72
EDEKA EK (LUNING);30.06.2021;915706;R PAP GR 181+EDPL 5KG KKG613 EP ED 8NL;5;;8
EDEKA EK (LUNING);30.06.2021;915709;R PAP OR 221+EDPL 5KG KKG613 EP ED 8NL;5;;8
EDEKA EK (LUNING);30.06.2021;915711;R PAP RD 221+EDPL 5KG KKG613 EP ED 8NL;5;;72
EDEKA EK (LUNING);30.06.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;8;24
EDEKA EK (LUNING);30.06.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;72;
EDEKA EK (LUNING);03.07.2021;881806;TCH MX 4KLEDPL 11x250BKR13KKG415EP ED8EU;11;;16
EDEKA EK (LUNING);03.07.2021;912943;R TRCOXFEDPLBRIO16x400STRFPKKG613EPED8NL;16;;144
EDEKA EK (LUNING);03.07.2021;915705;R PAP GE 221+EDPL 5KG KKG613 EP ED 8NL;5;48;
EDEKA EK (LUNING);03.07.2021;915711;R PAP RD 221+EDPL 5KG KKG613 EP ED 8NL;5;216;
EDEKA EK (LUNING);03.07.2021;924726;TRCO XFBRIO 12x500 STRFP KKG613EPB ED8NL;12;;72
EDEKA EK (LUNING);03.07.2021;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;32;40
EDEKA EK (LUNING);03.07.2021;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;144;72
EDEKA EK (LUNING);05.07.2021;881806;TCH MX 4KLEDPL 11x250BKR13KKG415EP ED8EU;11;;16
EDEKA EK (LUNING);05.07.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;;16
EDEKA EK (LUNING);05.07.2021;912943;R TRCOXFEDPLBRIO16x400STRFPKKG613EPED8NL;16;;216
EDEKA EK (LUNING);05.07.2021;924726;TRCO XFBRIO 12x500 STRFP KKG613EPB ED8NL;12;;36
EDEKA EK (LUNING);07.07.2021;881806;TCH MX 4KLEDPL 11x250BKR13KKG415EP ED8EU;11;;16
EDEKA EK (LUNING);07.07.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;8;24
EDEKA EK (LUNING);07.07.2021;912943;R TRCOXFEDPLBRIO16x400STRFPKKG613EPED8NL;16;72;72
EDEKA EK (LUNING);07.07.2021;924726;TRCO XFBRIO 12x500 STRFP KKG613EPB ED8NL;12;;16
EDEKA EK (LUNING);10.07.2021;912792;R TRCO XFEDPL BRIO 3KG KKG410 EP ED 8NL;3;0;22
EDEKA EK (LUNING);10.07.2021;912943;R TRCOXFEDPLBRIO16x400STRFPKKG613EPED8NL;16;0;72
EDEKA EK (LUNING);10.07.2021;915705;R PAP GE 221+EDPL 5KG KKG613 EP ED 8NL;5;36;
EDEKA EK (LUNING);10.07.2021;915711;R PAP RD 221+EDPL 5KG KKG613 EP ED 8NL;5;144;
EDEKA EK (LUNING);10.07.2021;926802;R TRCOXFEDPLBRIO16x400SKOFPKKG613EPBED8N;16;144;
EDEKA EK (LUNING);10.07.2021;926804;R TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;32;10
EDEKA EK (LUNING);12.07.2021;915705;R PAP GE 221+EDPL 5KG KKG613 EP ED 8NL;5;16;
EDEKA EK (LUNING);12.07.2021;926802;R TRCOXFEDPLBRIO16x400SKOFPKKG613EPBED8N;16;144;72
EDEKA EK (LUNING);12.07.2021;926804;R TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;16;32
EDEKA EK (LUNING);14.07.2021;881806;TCH MX 4KLEDPL 11x250BKR13KKG415EP ED8EU;11;;8
EDEKA EK (LUNING);14.07.2021;912796;R TRCOXFEDPLTIMO16x400STRFPKKG613EPED8NL;16;;72
EDEKA EK (LUNING);14.07.2021;926802;R TRCOXFEDPLBRIO16x400SKOFPKKG613EPBED8N;16;144;36
EDEKA EK (LUNING);14.07.2021;926804;R TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;8;24
EDEKA EK (LUNING);17.07.2021;915705;R PAP GE 221+EDPL 5KG KKG613 EP ED 8NL;5;16;
EDEKA EK (LUNING);17.07.2021;915711;R PAP RD 221+EDPL 5KG KKG613 EP ED 8NL;5;144;
EDEKA EK (LUNING);17.07.2021;926802;R TRCOXFEDPLBRIO16x400SKOFPKKG613EPBED8N;16;144;
EDEKA EK (LUNING);17.07.2021;926804;R TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;32;8
EDEKA EK (LUNING);19.07.2021;881806;TCH MX 4KLEDPL 11x250BKR13KKG415EP ED8EU;11;;16
EDEKA EK (LUNING);19.07.2021;926802;R TRCOXFEDPLBRIO16x400SKOFPKKG613EPBED8N;16;72;
EDEKA EK (LUNING);19.07.2021;926804;R TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;16;32
EDEKA EK (LUNING);21.07.2021;926802;R TRCOXFEDPLBRIO16x400SKOFPKKG613EPBED8N;16;144;
EDEKA EK (LUNING);21.07.2021;926804;R TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;8;24
EDEKA EK (LUNING);24.07.2021;915711;R PAP RD 221+EDPL 5KG KKG613 EP ED 8NL;5;144;
EDEKA EK (LUNING);24.07.2021;926802;R TRCOXFEDPLBRIO16x400SKOFPKKG613EPBED8N;16;0;112
EDEKA EK (LUNING);24.07.2021;926804;R TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;32;32
EDEKA EK (LUNING);26.07.2021;926802;R TRCOXFEDPLBRIO16x400SKOFPKKG613EPBED8N;16;0;72
EDEKA EK (LUNING);26.07.2021;926804;R TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;16;16
EDEKA EK (LUNING);27.07.2021;926802;R TRCOXFEDPLBRIO16x400SKOFPKKG613EPBED8N;16;;72
EDEKA EK (LUNING);27.07.2021;926804;R TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;;16
EDEKA EK (LUNING);28.07.2021;926802;R TRCOXFEDPLBRIO16x400SKOFPKKG613EPBED8N;16;0;72
EDEKA EK (LUNING);28.07.2021;926804;R TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;8;32
EDEKA EK (LUNING);31.07.2021;915704;R PAP GE 181+EDPL 5KG KKG613 EP ED 8NL;5;;36
EDEKA EK (LUNING);31.07.2021;915706;R PAP GR 181+EDPL 5KG KKG613 EP ED 8NL;5;;8
EDEKA EK (LUNING);31.07.2021;915708;R PAP OR 181+EDPL 5KG KKG613 EP ED 8NL;5;;36
EDEKA EK (LUNING);31.07.2021;915710;R PAP RD 181+EDPL 5KG KKG613 EP ED 8NL;5;;144
EDEKA EK (LUNING);31.07.2021;915711;R PAP RD 221+EDPL 5KG KKG613 EP ED 8NL;5;144;
EDEKA EK (LUNING);31.07.2021;926802;R TRCOXFEDPLBRIO16x400SKOFPKKG613EPBED8N;16;;144
EDEKA EK (LUNING);31.07.2021;926804;R TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;32;8
EDEKA EK (LUNING);02.08.2021;915704;R PAP GE 181+EDPL 5KG KKG613 EP ED 8NL;5;;24
EDEKA EK (LUNING);02.08.2021;915710;R PAP RD 181+EDPL 5KG KKG613 EP ED 8NL;5;;72
EDEKA EK (LUNING);02.08.2021;926549;R TOM57-67MIEDGG10x500SKOFPKKG610EPED8NL;10;;44
EDEKA EK (LUNING);02.08.2021;926802;R TRCOXFEDPLBRIO16x400SKOFPKKG613EPBED8N;16;;72
EDEKA EK (LUNING);02.08.2021;926804;R TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;16;24
EDEKA EK (LUNING);04.08.2021;912711;R TOM 57-67 MI 6KG DT414G EP 8NL;6;;16
EDEKA EK (LUNING);04.08.2021;915704;R PAP GE 181+EDPL 5KG KKG613 EP ED 8NL;5;;8
EDEKA EK (LUNING);04.08.2021;915706;R PAP GR 181+EDPL 5KG KKG613 EP ED 8NL;5;;8
EDEKA EK (LUNING);04.08.2021;915708;R PAP OR 181+EDPL 5KG KKG613 EP ED 8NL;5;;16
EDEKA EK (LUNING);04.08.2021;915711;R PAP RD 221+EDPL 5KG KKG613 EP ED 8NL;5;;144
