Retail Client;Date;Article Code;Article Description;Size of Packing Unit ;Prognosis (Packing Units);Realised Orders (Packing Units)
Jumbo België BVBA;23.01.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;24.01.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;;1
Jumbo België BVBA;25.01.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;2;2
Jumbo België BVBA;28.01.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;;2
Jumbo België BVBA;30.01.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;1
Jumbo België BVBA;31.01.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;;1
Jumbo België BVBA;01.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;2;
Jumbo België BVBA;03.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;;1
Jumbo België BVBA;04.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;;1
Jumbo België BVBA;05.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;;1
Jumbo België BVBA;06.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;1
Jumbo België BVBA;07.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;;1
Jumbo België BVBA;08.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;2;
Jumbo België BVBA;10.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;1
Jumbo België BVBA;12.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;1
Jumbo België BVBA;14.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;2;1
Jumbo België BVBA;17.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;18.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;;1
Jumbo België BVBA;19.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;20.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;;1
Jumbo België BVBA;21.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;2;
Jumbo België BVBA;24.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;1
Jumbo België BVBA;26.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;27.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;;1
Jumbo België BVBA;28.02.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;2;1
Jumbo België BVBA;02.03.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;04.03.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;06.03.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;2;
Jumbo België BVBA;09.03.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;10.03.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;;1
Jumbo België BVBA;11.03.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;13.03.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;2;
Jumbo België BVBA;16.03.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;18.03.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;20.03.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;2;
Jumbo België BVBA;23.03.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;25.03.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;27.03.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;2;
Jumbo België BVBA;30.03.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;01.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;03.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;2;
Jumbo België BVBA;06.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;08.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;10.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;2;
Jumbo België BVBA;13.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;15.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;1;
Jumbo België BVBA;17.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;2;
Jumbo België BVBA;18.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;5;
Jumbo België BVBA;20.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;4;
Jumbo België BVBA;21.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;3;
Jumbo België BVBA;22.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;3;
Jumbo België BVBA;23.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;5;
Jumbo België BVBA;24.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;6;
Jumbo België BVBA;25.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;5;
Jumbo België BVBA;27.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;4;
Jumbo België BVBA;28.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;3;
Jumbo België BVBA;29.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;3;
Jumbo België BVBA;30.04.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;5;
Jumbo België BVBA;01.05.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;6;
Jumbo België BVBA;02.05.2020;909224;VVR PAPRD 101+LIFR 15ST KKZ416 BPRBIOJU8;15;5;
Jumbo België BVBA;06.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;4
Jumbo België BVBA;07.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;3
Jumbo België BVBA;09.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;3
Jumbo België BVBA;10.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;4
Jumbo België BVBA;11.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;2
Jumbo België BVBA;12.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;5
Jumbo België BVBA;13.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;8
Jumbo België BVBA;14.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;9
Jumbo België BVBA;16.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;3
Jumbo België BVBA;17.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;3
Jumbo België BVBA;18.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;5
Jumbo België BVBA;19.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;6
Jumbo België BVBA;20.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;4
Jumbo België BVBA;21.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;2
Jumbo België BVBA;23.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;6
Jumbo België BVBA;24.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;7
Jumbo België BVBA;25.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;9
Jumbo België BVBA;26.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;7
Jumbo België BVBA;27.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;9
Jumbo België BVBA;28.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;5
Jumbo België BVBA;30.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;6
Jumbo België BVBA;31.03.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;4
Jumbo België BVBA;01.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;4
Jumbo België BVBA;02.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;7
Jumbo België BVBA;03.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;11
Jumbo België BVBA;04.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;7
Jumbo België BVBA;06.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;13
Jumbo België BVBA;07.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;13
Jumbo België BVBA;08.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;7
Jumbo België BVBA;09.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;;6
Jumbo België BVBA;10.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;6;14
Jumbo België BVBA;11.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;1;9
Jumbo België BVBA;13.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;1;4
Jumbo België BVBA;14.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;2;2
Jumbo België BVBA;15.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;2;12
Jumbo België BVBA;16.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;3;6
Jumbo België BVBA;17.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;6;9
Jumbo België BVBA;18.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;1;13
Jumbo België BVBA;20.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;6;12
Jumbo België BVBA;21.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;4;2
Jumbo België BVBA;22.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;4;4
Jumbo België BVBA;23.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;7;9
Jumbo België BVBA;24.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;11;19
Jumbo België BVBA;25.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;7;19
Jumbo België BVBA;27.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;6;12
Jumbo België BVBA;28.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;4;
Jumbo België BVBA;29.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;4;10
Jumbo België BVBA;30.04.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;7;
Jumbo België BVBA;01.05.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;11;11
Jumbo België BVBA;02.05.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;7;
Jumbo België BVBA;04.05.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;12;
Jumbo België BVBA;05.05.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;2;
Jumbo België BVBA;06.05.2020;911645;R MELOE 6SCAST 5KG FK415 BPR J1 8HN;5;4;
Jumbo België BVBA;28.08.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;17
Jumbo België BVBA;29.08.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;15
Jumbo België BVBA;31.08.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;15
Jumbo België BVBA;01.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;13
Jumbo België BVBA;02.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;18
Jumbo België BVBA;03.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;7
Jumbo België BVBA;04.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;20
Jumbo België BVBA;05.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;8
Jumbo België BVBA;07.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;12
Jumbo België BVBA;08.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;10
Jumbo België BVBA;09.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;12
Jumbo België BVBA;10.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;12
Jumbo België BVBA;11.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;42
Jumbo België BVBA;12.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;19
Jumbo België BVBA;14.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;15
Jumbo België BVBA;15.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;13
Jumbo België BVBA;16.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;11
Jumbo België BVBA;17.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;17
Jumbo België BVBA;18.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;20
Jumbo België BVBA;19.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;11
Jumbo België BVBA;21.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;19
Jumbo België BVBA;22.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;9
Jumbo België BVBA;23.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;7
Jumbo België BVBA;24.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;8
Jumbo België BVBA;25.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;22
Jumbo België BVBA;26.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;;18
Jumbo België BVBA;28.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;15;29
Jumbo België BVBA;29.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;13;22
Jumbo België BVBA;30.09.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;11;48
Jumbo België BVBA;01.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;17;46
Jumbo België BVBA;02.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;20;38
Jumbo België BVBA;03.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;11;21
Jumbo België BVBA;05.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;19;37
Jumbo België BVBA;06.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;16;17
Jumbo België BVBA;07.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;16;18
Jumbo België BVBA;08.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;17;27
Jumbo België BVBA;09.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;22;35
Jumbo België BVBA;10.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;18;9
Jumbo België BVBA;12.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;19;7
Jumbo België BVBA;13.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;16;4
Jumbo België BVBA;14.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;16;4
Jumbo België BVBA;15.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;17;12
Jumbo België BVBA;16.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;22;17
Jumbo België BVBA;17.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;18;27
Jumbo België BVBA;19.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;19;2
Jumbo België BVBA;20.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;16;9
Jumbo België BVBA;21.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;16;4
Jumbo België BVBA;22.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;17;11
Jumbo België BVBA;23.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;22;23
Jumbo België BVBA;24.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;18;9
Jumbo België BVBA;26.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;19;16
Jumbo België BVBA;27.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;16;15
Jumbo België BVBA;28.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;16;9
Jumbo België BVBA;29.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;17;6
Jumbo België BVBA;30.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;22;18
Jumbo België BVBA;31.10.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;18;14
Jumbo België BVBA;02.11.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;19;13
Jumbo België BVBA;03.11.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;16;11
Jumbo België BVBA;04.11.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;16;13
Jumbo België BVBA;05.11.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;17;22
Jumbo België BVBA;06.11.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;22;23
Jumbo België BVBA;07.11.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;18;4
Jumbo België BVBA;09.11.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;19;18
Jumbo België BVBA;10.11.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;16;
Jumbo België BVBA;11.11.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;16;18
Jumbo België BVBA;12.11.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;17;13
Jumbo België BVBA;13.11.2020;911911;R ARB 25ELS 8x500 S02 DA513T DPB GL 8BE;8;22;13
Jumbo België BVBA;21.03.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;3
Jumbo België BVBA;25.03.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;10
Jumbo België BVBA;26.03.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;7
Jumbo België BVBA;28.03.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;2
Jumbo België BVBA;30.03.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;12
Jumbo België BVBA;31.03.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;10
Jumbo België BVBA;01.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;1
Jumbo België BVBA;02.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;3
Jumbo België BVBA;03.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;2
Jumbo België BVBA;04.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;3
Jumbo België BVBA;06.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;15
Jumbo België BVBA;07.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;6
Jumbo België BVBA;08.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;4
Jumbo België BVBA;09.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;2
Jumbo België BVBA;10.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;10
Jumbo België BVBA;11.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;8
Jumbo België BVBA;13.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;8
Jumbo België BVBA;14.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;8
Jumbo België BVBA;15.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;9
Jumbo België BVBA;16.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;11
Jumbo België BVBA;17.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;15
Jumbo België BVBA;18.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;15;8
Jumbo België BVBA;20.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;12;12
Jumbo België BVBA;21.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;10;
Jumbo België BVBA;22.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;1;4
Jumbo België BVBA;23.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;3;
Jumbo België BVBA;24.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;2;2
Jumbo België BVBA;25.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;3;12
Jumbo België BVBA;27.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;12;
Jumbo België BVBA;28.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;10;4
Jumbo België BVBA;29.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;1;7
Jumbo België BVBA;30.04.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;3;
Jumbo België BVBA;01.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;2;12
Jumbo België BVBA;02.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;3;5
Jumbo België BVBA;04.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;12;7
Jumbo België BVBA;05.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;0;2
Jumbo België BVBA;06.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;4;3
Jumbo België BVBA;07.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;0;7
Jumbo België BVBA;08.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;2;7
Jumbo België BVBA;09.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;12;3
Jumbo België BVBA;11.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;12;3
Jumbo België BVBA;12.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;7
Jumbo België BVBA;13.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;4;6
Jumbo België BVBA;14.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;;5
Jumbo België BVBA;15.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;2;5
Jumbo België BVBA;16.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;12;7
Jumbo België BVBA;18.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;5;8
Jumbo België BVBA;19.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;5;11
Jumbo België BVBA;20.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;5;
Jumbo België BVBA;21.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;5;8
Jumbo België BVBA;22.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;5;12
Jumbo België BVBA;23.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;5;2
Jumbo België BVBA;25.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;5;5
Jumbo België BVBA;26.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;5;6
Jumbo België BVBA;27.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;5;3
Jumbo België BVBA;28.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;5;7
Jumbo België BVBA;29.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;5;4
Jumbo België BVBA;30.05.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;5;
Jumbo België BVBA;01.06.2020;912386;ASP 22-28 8x500 FPKF KKZ416 BPR J1 8BE;8;5;6
