Retail Client;Date;Article Code;Article Description;Size of Packing Unit;Prognosis (Packing Units);Realised Orders (Packing Units)
EDEKA EK (NVB);05.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;4;8
EDEKA EK (NVB);05.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;176
EDEKA EK (NVB);05.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;;360
EDEKA EK (NVB);05.04.2022;929545;TRCH FIJNCHIC 12x150 SKFP KKG410 EPB 8ES;12;48;20
EDEKA EK (NVB);06.04.2022;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;0;152
EDEKA EK (NVB);06.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;16;16
EDEKA EK (NVB);06.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;264
EDEKA EK (NVB);06.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;;72
EDEKA EK (NVB);06.04.2022;929545;TRCH FIJNCHIC 12x150 SKFP KKG410 EPB 8ES;12;88;36
EDEKA EK (NVB);07.04.2022;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;0;112
EDEKA EK (NVB);07.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;4;
EDEKA EK (NVB);07.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;176
EDEKA EK (NVB);07.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;;216
EDEKA EK (NVB);07.04.2022;929545;TRCH FIJNCHIC 12x150 SKFP KKG410 EPB 8ES;12;48;16
EDEKA EK (NVB);08.04.2022;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;;16
EDEKA EK (NVB);08.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;28;56
EDEKA EK (NVB);08.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;;112
EDEKA EK (NVB);08.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;352
EDEKA EK (NVB);08.04.2022;929545;TRCH FIJNCHIC 12x150 SKFP KKG410 EPB 8ES;12;132;32
EDEKA EK (NVB);09.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;12;
EDEKA EK (NVB);09.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;28;
EDEKA EK (NVB);09.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;936;
EDEKA EK (NVB);09.04.2022;929545;TRCH FIJNCHIC 12x150 SKFP KKG410 EPB 8ES;12;28;
EDEKA EK (NVB);11.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;8;20
EDEKA EK (NVB);11.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;48;56
EDEKA EK (NVB);11.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;264
EDEKA EK (NVB);11.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;;1224
EDEKA EK (NVB);11.04.2022;929545;TRCH FIJNCHIC 12x150 SKFP KKG410 EPB 8ES;12;0;8
EDEKA EK (NVB);12.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;24;20
EDEKA EK (NVB);12.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;136;68
EDEKA EK (NVB);12.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;352;352
EDEKA EK (NVB);14.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;8;
EDEKA EK (NVB);14.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;48;36
EDEKA EK (NVB);14.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;
EDEKA EK (NVB);15.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;12;
EDEKA EK (NVB);15.04.2022;923123;TRT GR 5KG D414ZC EPB 8NL;5;480;
EDEKA EK (NVB);15.04.2022;924109;TRT MID 5KG TUSVL DT414G EPB PZ 8NL;5;;720
EDEKA EK (NVB);15.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;28;
EDEKA EK (NVB);15.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;0;176
EDEKA EK (NVB);15.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;;72
EDEKA EK (NVB);16.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;68;28
EDEKA EK (NVB);16.04.2022;923123;TRT GR 5KG D414ZC EPB 8NL;5;3600;
EDEKA EK (NVB);16.04.2022;924036;TRT GR 5KG DT414G EPB 8NL;5;;960
EDEKA EK (NVB);16.04.2022;924109;TRT MID 5KG TUSVL DT414G EPB PZ 8NL;5;;2640
EDEKA EK (NVB);16.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;160;164
EDEKA EK (NVB);16.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;352;176
EDEKA EK (NVB);16.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;360;72
EDEKA EK (NVB);19.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;18;8
EDEKA EK (NVB);19.04.2022;923123;TRT GR 5KG D414ZC EPB 8NL;5;420;
EDEKA EK (NVB);19.04.2022;924036;TRT GR 5KG DT414G EPB 8NL;5;;240
EDEKA EK (NVB);19.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;132;
EDEKA EK (NVB);19.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;40
EDEKA EK (NVB);19.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;144;
EDEKA EK (NVB);20.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;12;20
EDEKA EK (NVB);20.04.2022;923123;TRT GR 5KG D414ZC EPB 8NL;5;1440;
EDEKA EK (NVB);20.04.2022;924036;TRT GR 5KG DT414G EPB 8NL;5;;808
EDEKA EK (NVB);20.04.2022;924109;TRT MID 5KG TUSVL DT414G EPB PZ 8NL;5;;632
EDEKA EK (NVB);20.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;44;76
EDEKA EK (NVB);20.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;264
EDEKA EK (NVB);20.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;288;72
EDEKA EK (NVB);21.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;8;4
EDEKA EK (NVB);21.04.2022;923123;TRT GR 5KG D414ZC EPB 8NL;5;480;
EDEKA EK (NVB);21.04.2022;924036;TRT GR 5KG DT414G EPB 8NL;5;;660
EDEKA EK (NVB);21.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;28;40
EDEKA EK (NVB);21.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;
EDEKA EK (NVB);21.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;72;72
EDEKA EK (NVB);22.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;56;28
EDEKA EK (NVB);22.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;132;104
EDEKA EK (NVB);22.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;352
EDEKA EK (NVB);22.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;216;216
EDEKA EK (NVB);23.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;24;20
EDEKA EK (NVB);23.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;28;44
EDEKA EK (NVB);23.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;
EDEKA EK (NVB);23.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;72;
EDEKA EK (NVB);25.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;12;
EDEKA EK (NVB);25.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;48;24
EDEKA EK (NVB);25.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;88;
EDEKA EK (NVB);25.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;144;
EDEKA EK (NVB);26.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;18;
EDEKA EK (NVB);26.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;132;56
EDEKA EK (NVB);26.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;
EDEKA EK (NVB);26.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;144;
EDEKA EK (NVB);27.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;12;18
EDEKA EK (NVB);27.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;44;96
EDEKA EK (NVB);27.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;40
EDEKA EK (NVB);27.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;288;144
EDEKA EK (NVB);28.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;8;
EDEKA EK (NVB);28.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;28;8
EDEKA EK (NVB);28.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;72;
EDEKA EK (NVB);29.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;28;20
EDEKA EK (NVB);29.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;132;120
EDEKA EK (NVB);29.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;352;176
EDEKA EK (NVB);29.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;2592;1656
EDEKA EK (NVB);30.04.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;24;12
EDEKA EK (NVB);30.04.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;28;24
EDEKA EK (NVB);30.04.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;
EDEKA EK (NVB);30.04.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;504;1224
EDEKA EK (NVB);02.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;48;24
EDEKA EK (NVB);02.05.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;44;
EDEKA EK (NVB);02.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;360;360
EDEKA EK (NVB);03.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;18;4
EDEKA EK (NVB);03.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;68;24
EDEKA EK (NVB);03.05.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;88;48
EDEKA EK (NVB);03.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;504;504
EDEKA EK (NVB);04.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;12;8
EDEKA EK (NVB);04.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;68;64
EDEKA EK (NVB);04.05.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;152
EDEKA EK (NVB);04.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;720;720
EDEKA EK (NVB);05.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;0;4
EDEKA EK (NVB);05.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;28;12
EDEKA EK (NVB);05.05.2022;924730;TRCO XFEDPL BRIO 3KG KKG410 EPB ED 8NL;3;176;24
EDEKA EK (NVB);05.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;432;648
EDEKA EK (NVB);06.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;28;20
EDEKA EK (NVB);06.05.2022;924036;TRT GR 5KG DT414G EPB 8NL;5;480;480
EDEKA EK (NVB);06.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;132;112
EDEKA EK (NVB);06.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;360;216
EDEKA EK (NVB);07.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;24;49
EDEKA EK (NVB);07.05.2022;923123;TRT GR 5KG D414ZC EPB 8NL;5;;120
EDEKA EK (NVB);07.05.2022;924036;TRT GR 5KG DT414G EPB 8NL;5;120;360
EDEKA EK (NVB);07.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;28;88
EDEKA EK (NVB);07.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;216;72
EDEKA EK (NVB);09.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;48
EDEKA EK (NVB);09.05.2022;924036;TRT GR 5KG DT414G EPB 8NL;5;120;217
EDEKA EK (NVB);09.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;48;16
EDEKA EK (NVB);09.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;72;
EDEKA EK (NVB);09.05.2022;933029;TRT MIDNEXT 5KG D414NF EPB 8NL;5;;127
EDEKA EK (NVB);10.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;18;76
EDEKA EK (NVB);10.05.2022;924036;TRT GR 5KG DT414G EPB 8NL;5;240;180
EDEKA EK (NVB);10.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;68;8
EDEKA EK (NVB);10.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;144;
EDEKA EK (NVB);11.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;12;14
EDEKA EK (NVB);11.05.2022;924036;TRT GR 5KG DT414G EPB 8NL;5;360;120
EDEKA EK (NVB);11.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;68;36
EDEKA EK (NVB);11.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;360;288
EDEKA EK (NVB);12.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;16
EDEKA EK (NVB);12.05.2022;924036;TRT GR 5KG DT414G EPB 8NL;5;120;240
EDEKA EK (NVB);12.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;28;20
EDEKA EK (NVB);12.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;144;648
EDEKA EK (NVB);13.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;28;
EDEKA EK (NVB);13.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;132;
EDEKA EK (NVB);13.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;2304;
EDEKA EK (NVB);14.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;56;
EDEKA EK (NVB);14.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;28;
EDEKA EK (NVB);16.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;48;
EDEKA EK (NVB);16.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;720;
EDEKA EK (NVB);17.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;18;
EDEKA EK (NVB);17.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;68;
EDEKA EK (NVB);17.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;1008;
EDEKA EK (NVB);18.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;12;
EDEKA EK (NVB);18.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;68;
EDEKA EK (NVB);19.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;28;
EDEKA EK (NVB);19.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;720;
EDEKA EK (NVB);20.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;28;
EDEKA EK (NVB);20.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;132;
EDEKA EK (NVB);20.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;2304;
EDEKA EK (NVB);21.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;56;
EDEKA EK (NVB);21.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;28;
EDEKA EK (NVB);23.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;48;
EDEKA EK (NVB);23.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;720;
EDEKA EK (NVB);24.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;18;
EDEKA EK (NVB);24.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;68;
EDEKA EK (NVB);24.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;1008;
EDEKA EK (NVB);25.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;12;
EDEKA EK (NVB);25.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;68;
EDEKA EK (NVB);26.05.2022;924717;TRCHFIJNEDPLCHIC12x150SKFPKKG410EPBED8NL;12;28;
EDEKA EK (NVB);26.05.2022;924732;TRCO XFEDPLBRIO16x400STRFPKKG613EPBED8NL;16;720;
EDEKA Einkaufskontor GmbH;03.01.2022;240207;RBES 9x200 S21D KKG610 EP ED 8NL;9;;88
EDEKA Einkaufskontor GmbH;04.01.2022;240207;RBES 9x200 S21D KKG610 EP ED 8NL;9;;88
EDEKA Einkaufskontor GmbH;05.01.2022;240207;RBES 9x200 S21D KKG610 EP ED 8NL;9;;88
EDEKA Einkaufskontor GmbH;07.01.2022;240207;RBES 9x200 S21D KKG610 EP ED 8NL;9;;88
EDEKA Einkaufskontor GmbH;08.01.2022;240207;RBES 9x200 S21D KKG610 EP ED 8NL;9;;88
EDEKA Einkaufskontor GmbH;09.01.2022;240207;RBES 9x200 S21D KKG610 EP ED 8NL;9;;88
EDEKA Einkaufskontor GmbH;10.01.2022;240207;RBES 9x200 S21D KKG610 EP ED 8NL;9;;88
EDEKA Einkaufskontor GmbH;11.01.2022;240207;RBES 9x200 S21D KKG610 EP ED 8NL;9;;88
EDEKA Einkaufskontor GmbH;12.01.2022;240207;RBES 9x200 S21D KKG610 EP ED 8NL;9;;88
EDEKA Einkaufskontor GmbH;18.03.2022;873145;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8ES;11;;1344
EDEKA Einkaufskontor GmbH;25.03.2022;862651;TCH PRUEDPL 11x250 BKR02 KKG415 EP ED8NL;11;;563
EDEKA Einkaufskontor GmbH;14.04.2022;924547;KK SNEDPL 38ST DV D310ED EPB ED 8NL;38;288;288
EDEKA Einkaufskontor GmbH;14.04.2022;924762;PAP MIN MX3KLEDPL SWBI1KG D310EDEPBED8NL;1;288;
EDEKA Einkaufskontor GmbH;16.04.2022;924547;KK SNEDPL 38ST DV D310ED EPB ED 8NL;38;288;288
EDEKA Einkaufskontor GmbH;16.04.2022;924762;PAP MIN MX3KLEDPL SWBI1KG D310EDEPBED8NL;1;288;
EDEKA Einkaufskontor GmbH;19.04.2022;924547;KK SNEDPL 38ST DV D310ED EPB ED 8NL;38;288;288
EDEKA Einkaufskontor GmbH;19.04.2022;924762;PAP MIN MX3KLEDPL SWBI1KG D310EDEPBED8NL;1;288;288
EDEKA Einkaufskontor GmbH;21.04.2022;924547;KK SNEDPL 38ST DV D310ED EPB ED 8NL;38;288;288
EDEKA Einkaufskontor GmbH;21.04.2022;924762;PAP MIN MX3KLEDPL SWBI1KG D310EDEPBED8NL;1;288;288
EDEKA Einkaufskontor GmbH;23.04.2022;924547;KK SNEDPL 38ST DV D310ED EPB ED 8NL;38;288;288
EDEKA Einkaufskontor GmbH;23.04.2022;924762;PAP MIN MX3KLEDPL SWBI1KG D310EDEPBED8NL;1;288;288
EDEKA Einkaufskontor GmbH;26.04.2022;924547;KK SNEDPL 38ST DV D310ED EPB ED 8NL;38;288;288
EDEKA Einkaufskontor GmbH;26.04.2022;924762;PAP MIN MX3KLEDPL SWBI1KG D310EDEPBED8NL;1;288;288
EDEKA Einkaufskontor GmbH;03.05.2022;924762;PAP MIN MX3KLEDPL SWBI1KG D310EDEPBED8NL;1;288;288
EDEKA Einkaufskontor GmbH;07.05.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;2
EDEKA Einkaufskontor GmbH;07.05.2022;933140;TOM57-67MI EDGG10x500STRFPKKG610EPBED8NL;10;;2
EDEKA Einkaufskontor GmbH;10.05.2022;924547;KK SNEDPL 38ST DV D310ED EPB ED 8NL;38;72;72
EDEKA Einkaufskontor GmbH;10.05.2022;924762;PAP MIN MX3KLEDPL SWBI1KG D310EDEPBED8NL;1;72;72
EDEKA Einkaufskontor GmbH;11.05.2022;924547;KK SNEDPL 38ST DV D310ED EPB ED 8NL;38;;144
EDEKA Einkaufskontor GmbH;12.05.2022;924547;KK SNEDPL 38ST DV D310ED EPB ED 8NL;38;288;144
EDEKA Einkaufskontor GmbH;12.05.2022;924762;PAP MIN MX3KLEDPL SWBI1KG D310EDEPBED8NL;1;288;288
EDEKA Einkaufskontor GmbH;13.05.2022;924547;KK SNEDPL 38ST DV D310ED EPB ED 8NL;38;;144
EDEKA Einkaufskontor GmbH;17.05.2022;924547;KK SNEDPL 38ST DV D310ED EPB ED 8NL;38;216;216
EDEKA Einkaufskontor GmbH;17.05.2022;924762;PAP MIN MX3KLEDPL SWBI1KG D310EDEPBED8NL;1;216;216
EDEKA EK (SUDWEST);03.01.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;32
EDEKA EK (SUDWEST);07.01.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;2
EDEKA EK (SUDWEST);08.01.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;3
EDEKA EK (SUDWEST);11.01.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;12
EDEKA EK (SUDWEST);14.01.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;3
EDEKA EK (SUDWEST);15.01.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;5
EDEKA EK (SUDWEST);18.01.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;7
EDEKA EK (SUDWEST);21.01.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;2
EDEKA EK (SUDWEST);22.01.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;4
EDEKA EK (SUDWEST);25.01.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;5
EDEKA EK (SUDWEST);28.01.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;3
EDEKA EK (SUDWEST);01.02.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;2
EDEKA EK (SUDWEST);04.02.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;3
EDEKA EK (SUDWEST);05.02.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;2
EDEKA EK (SUDWEST);08.02.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;10
EDEKA EK (SUDWEST);12.02.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;3
EDEKA EK (SUDWEST);15.02.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;6
EDEKA EK (SUDWEST);18.02.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;4
EDEKA EK (SUDWEST);19.02.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;2
EDEKA EK (SUDWEST);22.02.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;9
EDEKA EK (SUDWEST);25.02.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;1
EDEKA EK (SUDWEST);26.02.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;4
EDEKA EK (SUDWEST);01.03.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;8
EDEKA EK (SUDWEST);05.03.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;3
EDEKA EK (SUDWEST);07.03.2022;923331;KK 35-40G 22ST KKG613 EPB PZ 8NL;22;;144
EDEKA EK (SUDWEST);08.03.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;5
EDEKA EK (SUDWEST);08.03.2022;923331;KK 35-40G 22ST KKG613 EPB PZ 8NL;22;;1368
EDEKA EK (SUDWEST);11.03.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;7
EDEKA EK (SUDWEST);15.03.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;1
EDEKA EK (SUDWEST);18.03.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;5
EDEKA EK (SUDWEST);19.03.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;1
EDEKA EK (SUDWEST);22.03.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;5
EDEKA EK (SUDWEST);25.03.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;5
EDEKA EK (SUDWEST);29.03.2022;912814;R TRTEDS 10x375 SKO KKG610 EP ED 8NL;10;;9
