"Article","Product_hier_1","Product_hier_2","Product_hier_3","Country_of_origin","Class","Contents","Crop","Consumer_unit","Price_group","Quality","Item_description"
842272,"vegetables","pepper","pepper special","ES","I","2","peper","kilogram",2422,8,"PEPER RDSERR 2KG D310PT DPA 8ES"
842273,"vegetables","pepper","pepper","ES","I","8","peper","80 gram",2422,8,"VVPEPER MXSPIC 8X80 SKFP D410PT EP 8ES"
842274,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 57-67 MRMELI 6KG DT414M EP 6NL"
842275,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 57-67 MRMELI 6KG DT414M DPA 6NL"
842276,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 57-67 MIMELI 6KG DT414BS EP 6NL"
842277,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 57-67 MIMELI 6KG DT414M EP 6NL"
842278,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 57-67 MIMELI 6KG DT414BS DPA 6NL"
842279,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 57-67 MIMELI 6KG DT414M DPA 6NL"
842280,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 57-67 LIMELI 6KG DT414BS EP 6NL"
842281,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 57-67 LIMELI 6KG DT414M EP 6NL"
842282,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 57-67 LIMELI 6KG DT414BS DPA 6NL"
842283,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 57-67 LIMELI 6KG DT414M DPA 6NL"
842284,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 MRMELI 6KG DT414M EP 8NL"
842285,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 MRMELI 6KG DT414M DPA 8NL"
842286,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 MIMELI 6KG DT414BS EP 8NL"
842287,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 MIMELI 6KG DT414M EP 8NL"
842288,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 MIMELI 6KG DT414BS DPA 8NL"
842289,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 MIMELI 6KG DT414M DPA 8NL"
842290,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 LIMELI 6KG DT414BS EP 8NL"
842291,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 LIMELI 6KG DT414M EP 8NL"
842292,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 LIMELI 6KG DT414BS DPA 8NL"
842293,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 LIMELI 6KG DT414M DPA 8NL"
842294,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 47-57 MRMELI 6KG DT414M EP 6NL"
842295,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 47-57 MRMELI 6KG DT414M DPA 6NL"
842296,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 47-57 MIMELI 6KG DT414BS EP 6NL"
842297,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 47-57 MIMELI 6KG DT414M EP 6NL"
842298,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 47-57 MIMELI 6KG DT414BS DPA 6NL"
842299,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 47-57 MIMELI 6KG DT414M DPA 6NL"
842300,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 47-57 LIMELI 6KG DT414BS EP 6NL"
842301,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 47-57 LIMELI 6KG DT414M EP 6NL"
842302,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 47-57 LIMELI 6KG DT414BS DPA 6NL"
842303,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 47-57 LIMELI 6KG DT414M DPA 6NL"
842304,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 MRMELI 6KG DT414M EP 8NL"
842305,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 MRMELI 6KG DT414M DPA 8NL"
842306,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 MIMELI 6KG DT414BS EP 8NL"
842307,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 MIMELI 6KG DT414M EP 8NL"
842308,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 MIMELI 6KG DT414BS DPA 8NL"
842309,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 MIMELI 6KG DT414M DPA 8NL"
842310,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 LIMELI 6KG DT414BS EP 8NL"
842311,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 LIMELI 6KG DT414M EP 8NL"
842312,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 LIMELI 6KG DT414BS DPA 8NL"
842313,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 LIMELI 6KG DT414M DPA 8NL"
842317,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 52-57 MI 6KG DT414M CPB 8NL"
842324,"vegetables","paprika","paprika small","ES","I","12","pap","550 gram",2417,8,"VVR PAP MX 4KL 12X550 SF4ST KKG618 EPED8"
842329,"vegetables","paprika","paprika small","ES","I","16","pap","500 gram",2417,8,"R PAP MX 3KL 16X500 FP3ST KKG618 EPED8ES"
842330,"vegetables","paprika","paprika small","ES","I","2,5","pap","kilogram",2417,8,"VVR PAP OR M-L 2,5KG KKG415 EP ED 8ES"
842331,"vegetables","paprika","paprika small","IL","I","16","pap","500 gram",2417,8,"VVR PAP RD 16X500 FP3ST KKG618 EP ED 8IL"
842336,"vegetables","tomato","tomato vine cocktail","ES","I","6,5","trco","kilogram",2401,8,"VVR TRCO XF 6,5KG FK613 PKB 8ES"
842337,"vegetables","tomato","tomato cherry","ES","I","8","tch","250 gram",2405,8,"VVR TCH GG 8X250 SKOD KKZ410 PKB 8ES"
842339,"vegetables","tomato","tomato round","ES","I","12","tom","1000 gram",2402,8,"VVTOM 47-57 12X1000 SZWFP KKG624 EP ED 8"
842340,"vegetables","tomato","tomato round","NL","I","1","tom","kilogram",1165,8,"VVTOM 40-47 1KG OMVFIC PF 8NL"
842341,"vegetables","tomato","tomato round","NL","I","1","tom","kilogram",1165,8,"VVTOM 47-57 1KG OMVFIC PF 8NL"
842345,"vegetables","tomato","tomato round","ES","I","12","tom","1000 gram",2402,8,"VVTOM 57-67 12X1000 NET KKG621 EP ED 8ES"
842355,"vegetables","tomato","tomato round","NL","I","3","tom","kilogram",1165,8,"VVTOMINCA 3KG FK410 EP 8NL"
842356,"vegetables","tomato","tomato round","ES","I","3","tom","kilogram",2402,8,"VVR TOMINCA 3KG FK410 EP 8ES"
842359,"vegetables","tomato","tomato cherry","MA","I","1,5","tch","kilogram",1580,8,"TCH BR 1,5KG D310MZ PP 8MA"
842362,"vegetables","tomato","tomato round","ES","I","10","tom","1000 gram",2402,8,"VVTOM 57-67 10X1000 NET KKG621 EP ED 8ES"
842363,"vegetables","pepper","pepper special","MA","I","3","peper","kilogram",2422,8,"VVPEPER RDHABA 3KG D414MT PKB 8MA"
842364,"vegetables","pepper","pepper special","EG","I","4","peper","kilogram",2422,8,"VVPEPER RDHABA 4KG D414MT PKB 8EG"
842367,"vegetables","tomato","tomato cherry","ES","I","9","tch","250 gram",3865,8,"VVTCH PRU 9X250 SKOFZ FK406 PKB BIO 8ES"
842368,"vegetables","tomato","tomato cherry","ES","I","9","tch","250 gram",3865,8,"VVTCH PRU 9X250 SKOFZ FK406 PKE BIO 8ES"
842369,"vegetables","tomato","tomato cherry","ES","I","9","tch","250 gram",3865,8,"VVTCH 9X250 SKOFZ FK408 PKB BIO 8ES"
842370,"vegetables","tomato","tomato cherry","ES","I","9","tch","250 gram",3865,8,"VVTCH 9X250 SKOFZ FK408 PKE BIO 8ES"
842374,"vegetables","paprika","paprika special","ES","I","20","pap","3 stuks",2415,8,"VVPAP MIN ORTOM 20X3ST ZAK KKG415 EP ED8"
842375,"vegetables","paprika","paprika special","NL","I","20","pap","3 stuks",1475,8,"VVPAP MIN ORTOM 20X3ST ZAK KKG415 EP ED8"
842376,"vegetables","cucumber","cucumber special","NL","I","20","kk","3 stuks",1086,8,"VVKK SNTOM 20X3ST ZAK KKG415 EP ED 8NL"
842377,"vegetables","tomato","tomato cherry","NL","I","20","tch","100 gram",1580,8,"VVTCH MX 4KLTOM 20X100 ZAK KKG415 EP ED8"
842378,"vegetables","tomato","tomato cherry","NL","I","20","tch","100 gram",1580,8,"VVTCH PRU RDTOM 20X100 ZAK KKG415 EP ED8"
842380,"vegetables","tomato","tomato cherry","IL","I","1,5","tch","kilogram",1580,8,"VVTCH GEPIMI 1,5KG D310MZ PP 8IL"
842397,"vegetables","pepper","pepper special","ES","I","2","peper","kilogram",2415,8,"VVPEPER GRSHSH 2KG D410PT EP 8ES"
842406,"vegetables","tomato","tomato special","BE","I","6","tomvl","2 stuks",1390,8,"VVTOMVL MIDCDB 6X2ST KKZ416 BPR PL 8BE"
842407,"vegetables","tomato","tomato vine cherry","NL","I","18","trch","300 gram",1183,8,"VVTRCH MINISUNS18X300SZWFP IB611A EP A88"
842422,"vegetables","cucumber","cucumber straight","NL","I","36","kk","stuks",1085,8,"KK 35-40G 36ST SEAL KKZ618 BPR 8NL"
842426,"vegetables","cucumber","cucumber straight","NL","I","22","kk","stuks",1085,8,"VVKK 40-50G 22ST KKG613 EP GB 8NL"
842428,"vegetables","paprika","paprika long","ES","I","8","pap","200 gram",2416,8,"R PAP PUN RDVO 8X200 ZK2ST KKZ416 BPR8ES"
842430,"vegetables","tomato","tomato vine cocktail","NL","I","10","trco","250 gram",1180,8,"VVTRCO XFAROM BRIO10X250SZWFP D410MB EP8"
842432,"vegetables","courgette","courgette green","ES","I","14","courg","stuks",2408,8,"VVCOURG G 14ST SEAL KKZ415 BPR VS 8ES"
842438,"vegetables","tomato","tomato vine","NL","I","6","trt","kilogram",1185,8,"VVTRT GREDPL 6KG TK KKG613 EP ED 8NL"
842439,"vegetables","pepper","pepper special","EN","I","7","pmx02","stuks",2422,8,"VVPMX02 7SORT 7ST SZW LLZ610 EP 8EN"
842440,"vegetables","eggplant","eggplant special","NL","I","5","aub","kilogram",1035,8,"VVAUB WI 175G 5KG PLU FK419 VLP 8NL"
842441,"vegetables","eggplant","eggplant special","NL","I","5","aub","kilogram",1035,8,"VVAUB WI 175G 5KG FK419 VLP 8NL"
842442,"vegetables","eggplant","eggplant special","NL","I","5","aub","kilogram",1035,8,"VVAUB WI 5KG GELP FK611 VLP 8NL"
842443,"vegetables","eggplant","eggplant special","NL","I","5","aub","kilogram",1035,8,"VVAUB GF 175G 5KG PLU FK419 VLP 8NL"
842444,"vegetables","eggplant","eggplant special","NL","I","5","aub","kilogram",1035,8,"VVAUB GF 175G 5KG FK419 VLP 8NL"
842445,"vegetables","eggplant","eggplant special","NL","I","5","aub","kilogram",1035,8,"VVAUB GF 5KG GELP FK611 VLP 8NL"
842453,"vegetables","pepper","pepper special","EN","I","7","pmx02","stuks",2422,8,"VVPMX02 7SORT 7ST SZW KKG613 EP ED 8EN"
842455,"vegetables","pepper","pepper special","EG","I","6","peper","80 gram",2422,8,"VVPEPER RDHABA 6X80 SKFP D310PT EP 8EG"
842456,"vegetables","pepper","pepper special","EG","I","0,5","peper","kilogram",2422,8,"VVPEPER RDHABA 0,5KG DV D310PT EP 8EG"
842459,"vegetables","pepper","pepper special","EG","I","6","peper","80 gram",2422,8,"VVPEPER RDHABA 6X80 SKFP KKG410 EP 8EG"
842480,"vegetables","pepper","pepper special","EG","I","4","peper","kilogram",2422,8,"VVPEPER GEHABA 4KG D414MT PKB 8EG"
842484,"vegetables","pumpkin","pumpkin","ZA","I","10","pompo","kilogram",2160,8,"VVR POMPO FLS XLGEN 10KG FK426 PKB 8ZA"
842485,"vegetables","eggplant","eggplant special","NL","I","5","aub","450",1035,8,"VVAUB MX WI-GF 5X450 STRFP KKZ416 PP 8NL"
842489,"vegetables","pepper","pepper special","EG","I","8","peper","75 gram",2422,8,"VVPEPER RDHABA 8X75 SKFP D410MZ PKB 8EG"
842525,"vegetables","tomato","tomato vine cherry","NL","I","18","trch","300 gram",1183,8,"VVTRCH MINISUNS18X300SZWFP IB611A DD A88"
842534,"vegetables","paprika","paprika long","ES","I","12","pap","230 gram",2416,8,"VVR PAP PUN GE 12X230 ZK2ZE KKG415 EP 8E"
842545,"vegetables","eggplant","eggplant","ES","II","8","aub","1 stuk",3840,5,"VVAUB 225G 8X1ST FP FK414 EP BIO 5ES"
842546,"vegetables","pepper","pepper","IL","II","10","peper","70 gram",3880,5,"VVPEPER RD 10X70 STRFP FK410 EP BIO 5IL"
842547,"vegetables","tomato","tomato cherry","IT","II","6","tch","200 gram",8850,5,"VVR TCH WIL MX 6X200 STRFP FK410 EP BIO5"
842554,"vegetables","cucumber","cucumber straight","DE","I","15","kk","stuks",1087,8,"VVKK 40-50G 15ST KKG415 EP 8DE"
842555,"vegetables","tomato","tomato cherry","NL","I","10","tch","350 gram",1580,8,"VVTCH PRU 10X350 KLIKS D610ZT EP 8NL"
842564,"vegetables","cucumber","cucumber special","NL","I","10","kk","10 stuks",1086,8,"VVKK SN 10X10ST KLIKS D610ZT EP 8NL"
842565,"vegetables","paprika","paprika special","NL","I","10","pap","250 gram",1475,8,"VVPAP MIN MX3KLSWBI10X250KLIKS D610ZTEP8"
842566,"vegetables","paprika","paprika special","ES","I","10","pap","250 gram",2415,8,"VVPAP MIN MX3KLSWBI10X250KLIKS D610ZTEP8"
842572,"vegetables","tomato","tomato vine","ES","I","8","trt","1 kilogram",2401,8,"VVTRT MID 8X1KG STRFP D615HL EP AN 8ES"
842576,"vegetables","pepper","pepper special","ES","I","0,7","peper","kilogram",2422,8,"VVPEPER GRJALA 0,7KG DV D310PT EP 8ES"
842577,"vegetables","pepper","pepper","ES","I","1","peper","kilogram",2422,8,"VVPEPER GE 1KG DV D310PT EP 8ES"
842578,"vegetables","pepper","pepper special","EG","I","0,7","peper","kilogram",2422,8,"VVPEPER RDHABA 0,7KG DV D310PT EP 8EG"
842579,"vegetables","pepper","pepper special","ES","I","0,7","peper","kilogram",2422,8,"VVPEPER RDRAWI 0,7KG DV D310PT EP 8ES"
842580,"vegetables","tomato","tomato special","NL","I","3","tomvl","kilogram",1390,8,"VVTOMVL MIDDEQ CDB 3KG D412CB DPA 8NL"
842581,"vegetables","tomato","tomato special","NL","I","12","tomvl","stuks",1390,8,"VVTOMVL MIDCDB 12ST D412CB DPA 8NL"
842582,"vegetables","eggplant","eggplant","NL","I","8","aub","stuks",1030,8,"AUB 300G 8ST FP1ST KKZ416 BPR JU 8NL"
842583,"vegetables","pepper","pepper","NL","I","10","peper","3 stuks",1140,8,"VVPEPER RD 10X3ST SKFP D310PT EP 8NL"
842584,"vegetables","pepper","pepper","IL","I","10","peper","3 stuks",2422,8,"VVPEPER RD 10X3ST SKFP D310PT EP 8IL"
842585,"vegetables","pepper","pepper","ES","I","10","peper","3 stuks",2422,8,"VVPEPER RD 10X3ST SKFP D310PT EP 8ES"
842586,"vegetables","paprika","paprika special","ES","I","8","pap","125 gram",2415,8,"VVPAP MIN OR 8X125 STRD D410MZ EP 8ES"
842587,"vegetables","paprika","paprika special","ES","I","8","pap","125 gram",2415,8,"VVPAP MIN GR 8X125 STRD D410MZ EP 8ES"
842588,"vegetables","paprika","paprika special","ES","I","8","pap","125 gram",2415,8,"VVPAP MIN GE 8X125 STRD D410MZ EP 8ES"
842589,"vegetables","paprika","paprika special","ES","I","8","pap","125 gram",2415,8,"VVPAP MIN RD 8X125 STRD D410MZ EP 8ES"
842590,"vegetables","paprika","paprika special","NL","I","8","pap","125 gram",1475,8,"VVPAP MIN OR 8X125 STRD D410MZ EP 8NL"
842591,"vegetables","paprika","paprika special","NL","I","8","pap","125 gram",1475,8,"VVPAP MIN GR 8X125 STRD D410MZ EP 8NL"
842592,"vegetables","paprika","paprika special","NL","I","8","pap","125 gram",1475,8,"VVPAP MIN GE 8X125 STRD D410MZ EP 8NL"
842593,"vegetables","paprika","paprika special","NL","I","8","pap","125 gram",1475,8,"VVPAP MIN RD 8X125 STRD D410MZ EP 8NL"
842594,"vegetables","eggplant","eggplant","NL","I","5","aub","kilogram",1030,8,"VVAUB 300G 5KG DA419 PP 8NL"
842598,"vegetables","courgette","courgette yellow","NL","I","5","courg","stuks",1395,8,"VVCOURG GE 325G 5ST KKZ410 BPR GL 8NL"
842599,"vegetables","tomato","tomato vine cherry","GB","I","10","trch","220 gram",1168,8,"VVTRCH20-35SUNS10X220 SZWFP D413UJ PKB 8"
842600,"vegetables","tomato","tomato vine cherry","GB","I","10","trch","220 gram",1168,8,"VVTRCH20-35SUNS10X220 SZWFP D413BB PKB 8"
842601,"vegetables","tomato","tomato vine cherry","GB","I","4","trch","kilogram",1168,8,"VVTRCH 20-35SUNS 4KG D413UJ PKB 8GB"
842602,"vegetables","tomato","tomato vine cherry","GB","I","4","trch","kilogram",1168,8,"VVTRCH 20-35SUNS 4KG D413BB PKB 8GB"
842603,"vegetables","tomato","tomato vine cherry","GB","I","10","trch","220 gram",1168,8,"VVTRCH20-35JUAN10X220 SZWFP D413UJ PKB 8"
842604,"vegetables","tomato","tomato vine cherry","GB","I","10","trch","220 gram",1168,8,"VVTRCH20-35JUAN10X220 SZWFP D413BB PKB 8"
842605,"vegetables","tomato","tomato vine cherry","GB","I","4","trch","kilogram",1168,8,"VVTRCH 20-35JUAN 4KG D413UJ PKB 8GB"
842606,"vegetables","tomato","tomato vine cherry","GB","I","4","trch","kilogram",1168,8,"VVTRCH 20-35JUAN 4KG D413BB PKB 8GB"
842607,"vegetables","tomato","tomato vine","GB","I","6","trt","500 gram",1168,8,"VVTRTMECA 6X500 SZWFP D413UJ PKB 8GB"
842608,"vegetables","tomato","tomato vine","GB","I","6","trt","500 gram",1168,8,"VVTRTMECA 6X500 SZWFP D413BB PKB 8GB"
842609,"vegetables","tomato","tomato vine","GB","I","6","trt","500 gram",1168,8,"VVTRT 47-67ELEG 6X500 SZWFP D413UJ PKB 8"
842610,"vegetables","tomato","tomato vine","GB","I","6","trt","500 gram",1168,8,"VVTRT 47-67ELEG 6X500 SZWFP D413BB PKB 8"
842611,"vegetables","tomato","tomato vine","GB","I","5","trt","kilogram",1168,8,"VVTRTMECA 5KG D413UJ PKB 8GB"
842612,"vegetables","tomato","tomato vine","GB","I","5","trt","kilogram",1168,8,"VVTRTMECA 5KG D413BB PKB 8GB"
842613,"vegetables","tomato","tomato vine","GB","I","5","trt","kilogram",1168,8,"VVTRTELEG 5KG D413UJ PKB 8GB"
842614,"vegetables","tomato","tomato vine","GB","I","5","trt","kilogram",1168,8,"VVTRTELEG 5KG D413BB PKB 8GB"
842615,"vegetables","tomato","tomato round","GB","I","10","tom","500 gram",1168,8,"VVTOM 52-57DOME 10X500 SZWFP D413UJ PKB8"
842616,"vegetables","tomato","tomato round","GB","I","10","tom","500 gram",1168,8,"VVTOM 52-57DOME 10X500 SZWFP D413BB PKB8"
842617,"vegetables","tomato","tomato round","GB","I","8","tom","500 gram",1168,8,"VVTOM 52-57DOME 8X500 SZWFP D413UJ PKB 8"
842618,"vegetables","tomato","tomato round","GB","I","8","tom","500 gram",1168,8,"VVTOM 52-57DOME 8X500 SZWFP D413BB PKB 8"
842619,"vegetables","tomato","tomato round","GB","I","6","tom","kilogram",1168,8,"VVTOM 57-67DOME 6KG D413UJ PKB 8GB"
842620,"vegetables","tomato","tomato round","GB","I","6","tom","kilogram",1168,8,"VVTOM 57-67DOME 6KG D413BB PKB 8GB"
842621,"vegetables","tomato","tomato round","GB","I","6","tom","kilogram",1168,8,"VVTOM 47-57DOME 6KG D413UJ PKB 8GB"
842622,"vegetables","tomato","tomato round","GB","I","6","tom","kilogram",1168,8,"VVTOM 47-57DOME 6KG D413BB PKB 8GB"
842623,"vegetables","tomato","tomato vine cocktail","GB","I","8","trco","230 gram",1168,8,"VVTRCO35-45BRIO 8X230 SZWFP D413UJ PKB 8"
842624,"vegetables","tomato","tomato vine cocktail","GB","I","8","trco","230 gram",1168,8,"VVTRCO35-45BRIO 8X230 SZWFP D413BB PKB 8"
842625,"vegetables","tomato","tomato vine cocktail","GB","I","10","trco","230 gram",1168,8,"VVTRCO35-45BRIO10X230 SZWFP D413UJ PKB 8"
842626,"vegetables","tomato","tomato vine cocktail","GB","I","10","trco","230 gram",1168,8,"VVTRCO35-45BRIO10X230 SZWFP D413BB PKB 8"
842627,"vegetables","tomato","tomato vine cocktail","GB","I","4","trco","kilogram",1168,8,"VVTRCO 35-45BRIO 4KG D413UJ PKB 8GB"
842628,"vegetables","tomato","tomato vine cocktail","GB","I","4","trco","kilogram",1168,8,"VVTRCO 35-45BRIO 4KG D413BB PKB 8GB"
842629,"vegetables","tomato","tomato vine cherry","GB","I","10","tch","250 gram",1168,8,"VVTCH 20-35SWTE 10X250 SZWFP D413UJ PKB8"
842630,"vegetables","tomato","tomato vine cherry","GB","I","10","tch","250 gram",1168,8,"VVTCH 20-35SWTE 10X250 SZWFP D413BB PKB8"
842631,"vegetables","tomato","tomato vine cherry","GB","I","4","tch","kilogram",1168,8,"VVTCH 20-35SWTE 4KG D413UJ PKB 8GB"
842632,"vegetables","tomato","tomato vine cherry","GB","I","4","tch","kilogram",1168,8,"VVTCH 20-35SWTE 4KG D413BB PKB 8GB"
842633,"vegetables","pepper","pepper special","NL","I","0,7","peper","kilogram",1485,8,"VVPEPER GRJALA 0,7KG DV D310MZ EP 8NL"
842634,"vegetables","pepper","pepper special","EG","I","0,7","peper","kilogram",2422,8,"VVPEPER RDHABA 0,7KG DV D310MZ EP 8EG"
842636,"vegetables","paprika","paprika special","ES","I","10","pap","200 gram",2415,8,"VVPAP MIN ORZWE 10X200 FP KKG415 EP 8ES"
842637,"vegetables","paprika","paprika special","ES","I","10","pap","200 gram",2415,8,"VVPAP MIN MX 2KLZWE 10X200 FP KKG415 EP8"
842638,"vegetables","pepper","pepper special","ES","I","0,7","peper","kilogram",2422,8,"VVPEPER GRJALA 0,7KG DV D310MZ EP 8ES"
842639,"vegetables","pepper","pepper","NL","I","1","peper","kilogram",1140,8,"VVPEPER GE 1KG DV D310MZ EP 8NL"
842640,"vegetables","pepper","pepper special","ES","I","7","pmx02","stuks",2422,8,"VVPMX02 7SORT 7ST SZW KKG613 EP 8ES"
842641,"vegetables","pepper","pepper special","EN","I","7","pmx02","stuks",2422,8,"VVPMX02 7SORT 7ST SZW KKG613 EP 8EN"
842644,"vegetables","pepper","pepper","ES","I","10","peper","80 gram",2422,8,"VVPEPER MXSPIC 10X80 SKFP D410PT EP 8ES"
842645,"vegetables","pepper","pepper special","EG","I","1","peper","kilogram",2422,8,"VVPEPER RDHABA 1KG DV D310PT DPA 8EG"
842647,"vegetables","pepper","pepper special","IL","I","0,7","peper","kilogram",2422,8,"VVPEPER RDHABA 0,7KG DV D310MZ EP 8IL"
842648,"vegetables","pepper","pepper special","NL","I","0,7","peper","kilogram",1485,8,"VVPEPER RDHABA 0,7KG DV D310MZ EP 8NL"
842649,"vegetables","pepper","pepper special","ES","I","0,7","peper","kilogram",2422,8,"VVPEPER RDRAWI 0,7KG DV D310MZ EP 8ES"
842650,"vegetables","pepper","pepper special","NL","I","0,7","peper","kilogram",1485,8,"VVPEPER RDRAWI 0,7KG DV D310MZ EP 8NL"
842651,"vegetables","cucumber","cucumber special","NL","I","10","kk","5 stuks",1086,8,"VVKK SN 10X5ST BKR KK416 EP 8NL"
842655,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"TOM 47-57 MI 6KG DT414M PP 8NL"
842656,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"TOM 57-67 MI 6KG DT414M PP 8NL"
842657,"vegetables","paprika","paprika small","NL","I","5","pap","kilogram",1120,8,"VVPAP RD 141+ 5KG D419NR EP LI 8NL"
842658,"vegetables","paprika","paprika small","NL","I","5","pap","kilogram",1120,8,"VVPAP OR 141+ 5KG D419NO EP LI 8NL"
842659,"vegetables","paprika","paprika small","NL","I","5","pap","kilogram",1120,8,"VVPAP GR 141+ 5KG D419GR EP LI 8NL"
842660,"vegetables","paprika","paprika small","NL","I","5","pap","kilogram",1120,8,"VVPAP GE 141+ 5KG D419NG EP LI 8NL"
842661,"vegetables","paprika","paprika small","NL","I","5","pap","kilogram",1120,8,"VVPAP RD 161G 5KG D419NR EP LI 8NL"
842662,"vegetables","paprika","paprika small","NL","I","5","pap","kilogram",1120,8,"VVPAP OR 161G 5KG D419NO EP LI 8NL"
842663,"vegetables","paprika","paprika small","NL","I","5","pap","kilogram",1120,8,"VVPAP GE 221+ 5KG D419NG EP LI 8NL"
842664,"vegetables","paprika","paprika small","NL","I","5","pap","kilogram",1120,8,"VVPAP GE 181+ 5KG D419NG EP LI 8NL"
842665,"vegetables","paprika","paprika small","NL","I","5","pap","kilogram",1120,8,"VVPAP RD 221+ 5KG D419NR EP LI 8NL"
842666,"vegetables","paprika","paprika small","NL","I","5","pap","kilogram",1120,8,"VVPAP RD 181+ 5KG D419NR EP LI 8NL"
842667,"vegetables","paprika","paprika small","NL","I","5","pap","kilogram",1120,8,"VVPAP OR 221+ 5KG D419NO EP LI 8NL"
842668,"vegetables","paprika","paprika small","NL","I","5","pap","kilogram",1120,8,"VVPAP OR 181+ 5KG D419NO EP LI 8NL"
842669,"vegetables","paprika","paprika small","NL","I","5","pap","kilogram",1120,8,"VVPAP GR 221+ 5KG D419GR EP LI 8NL"
842670,"vegetables","paprika","paprika small","NL","I","5","pap","kilogram",1120,8,"VVPAP GR 181+ 5KG D419GR EP LI 8NL"
842671,"vegetables","cucumber","cucumber straight","NL","I","20","kk","stuks",1085,8,"VVKK 50-60G 20ST D611MZ EP LI 8NL"
842672,"vegetables","cucumber","cucumber straight","NL","I","22","kk","stuks",1085,8,"VVKK 40-50G 22ST SEAL D611MZ EP LI 8NL"
842673,"vegetables","cucumber","cucumber straight","NL","I","22","kk","stuks",1085,8,"VVKK 40-50G 22ST D611MZ EP LI 8NL"
842674,"vegetables","pepper","pepper","ES","I","1","peper","kilogram",2422,8,"VVPEPER GE 1KG DV D310MZ EP 8ES"
842675,"vegetables","pepper","pepper special","EN","I","7","pmx02","stuks",2422,8,"VVPMX02 7SORT 7ST SZW IFLL64 EP 8EN"
842676,"vegetables","tomato","tomato round","NL","I","9","tom","kilogram",1165,8,"VVTOM 57-67 MI 9KG STRFP PB618 PP 8NL"
842677,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"TOM 40-47 6KG DT414M PP 8NL"
