"Article","Product_hier_1","Product_hier_2","Product_hier_3","Country_of_origin","Class","Contents","Crop","Consumer_unit","Price_group","Quality","Item_description"
239157,"soft fruits","raspberry","raspberry","NL","I","8","fram","125 gram",1425,8,"VVFRAM 8X125 S55TS DZ408Z PP JU 8NL"
239158,"soft fruits","berry","currant","NL","I","8","rbes","125 gram",1525,8,"VVRBES 8X125 S55TS DZ408Z PP JU 8NL"
239159,"soft fruits","blackberry","blackberry","NL","I","8","braa","125 gram",1375,8,"VVBRAA 8X125 S55TS DZ408Z PP JU 8NL"
239160,"soft fruits","berry","blueberry","NL","I","6","bbes","125 gram",1360,8,"VVBBES 6X125 STR4D KK410 PP SB 8NL"
239161,"soft fruits","berry","blueberry","NL","I","4","bbes","150 gram",1360,8,"VVBBES 4X150 S55TS KK410 PP DE 8NL"
239163,"soft fruits","raspberry","raspberry","NL","I","6","fram","150 gram",1425,8,"VVFRAM 6X150 S51D KK410 PP JU 8NL"
239164,"soft fruits","berry","currant","NL","I","6","rbes","150 gram",1525,8,"VVRBES 6X150 S51D KK410 PP JU 8NL"
239165,"soft fruits","berry","currant","NL","I","6","rbes","150 gram",1525,8,"VVRBES 6X150 S51D KK410 PP DE 8NL"
239166,"soft fruits","blackberry","blackberry","NL","I","4","braa","150 gram",1375,8,"VVBRAA 4X150 S51D KK410 PP DE 8NL"
239167,"soft fruits","berry","currant","NL","I","4","rbes","150 gram",1525,8,"VVRBES 4X150 S51D KK410 PP DE 8NL"
239168,"soft fruits","berry","currant","NL","I","9","rbes","300 gram",1525,8,"VVRBES 9X300 STR D610ZT DPA 8NL"
239169,"soft fruits","berry","currant","NL","I","9","rbes","300 gram",1525,8,"VVRBES 9X300 S51D D610ZT DPA 8NL"
239171,"soft fruits","berry","blueberry","NL","I","8","bbes","125 gram",1360,8,"VVBBES 8X125 S55D DZ408Z PP JU 8NL"
239172,"soft fruits","berry","blueberry","NL","I","6","bbes","150 gram",1360,8,"VVBBES 6X150 S55D DZ408Z PP C1 8NL"
239173,"soft fruits","berry","currant","NL","I","6","rbes","150 gram",1525,8,"VVRBES 6X150 S51D DZ408Z PP C1 8NL"
239174,"soft fruits","berry","currant","NL","I","6","rbes","150 gram",1525,8,"VVRBES 6X150 S51D DZ408Z PP VM 8NL"
239176,"soft fruits","berry","blueberry","NL","I","6","bbes","150 gram",1360,8,"VVBBES 6X150 S55D DZ408Z PP VM 8NL"
239177,"soft fruits","berry","blueberry","NL","I","6","bbes","150 gram",1360,8,"VVBBES 6X150 S51D KK410 PP JU 8NL"
239178,"soft fruits","blackberry","blackberry","NL","I","8","braa","125 gram",1375,8,"VVBRAA 8X125 S55TS DZ408Z PP JU 8NL"
239179,"soft fruits","blackberry","blackberry","NL","I","6","braa","150 gram",1375,8,"VVBRAA 6X150 S51D DZ408Z PP C1 8NL"
239180,"soft fruits","blackberry","blackberry","NL","I","6","braa","150 gram",1375,8,"VVBRAA 6X150 S51D KK410 PP JU 8NL"
239181,"soft fruits","raspberry","raspberry","NL","I","8","fram","125 gram",1425,8,"VVFRAM 8X125 S55TS DZ408Z PP JU 8NL"
239182,"soft fruits","raspberry","raspberry","NL","I","6","fram","150 gram",1425,8,"VVFRAM 6X150 S55D DZ408Z PP C1 8NL"
239183,"soft fruits","raspberry","raspberry","NL","I","6","fram","150 gram",1425,8,"VVFRAM 6X150 S55D DZ408Z PP VM 8NL"
239186,"soft fruits","blackberry","blackberry","NL","I","6","braa","150 gram",1375,8,"VVBRAA 6X150 S51D DZ408Z PP VM 8NL"
239187,"soft fruits","blackberry","blackberry","NL","I","6","braa","150 gram",1375,8,"VVBRAA 6X150 S51D KK410 PP VS 8NL"
239188,"soft fruits","raspberry","raspberry","NL","I","6","fram","150 gram",1425,8,"VVFRAM 6X150 S51D KK410 PP VS 8NL"
239189,"soft fruits","berry","blueberry","NL","I","6","bbes","150 gram",1360,8,"VVBBES 6X150 S53D KK410 PP VS 8NL"
239190,"soft fruits","berry","currant","NL","I","6","rbes","150 gram",1525,8,"VVRBES 6X150 S51D KK410 PP VS 8NL"
239196,"soft fruits","berry","blueberry","NL","I","10","bbes","150 gram",1360,8,"VVBBES 10X150 BKR DT414Z DPA 8NL"
239197,"soft fruits","berry","blueberry","ES","I","10","bbes","150 gram",2802,8,"VVBBES 10X150 BKR DT414Z DPA 8ES"
239198,"soft fruits","berry","blueberry","PT","I","10","bbes","150 gram",2802,8,"VVBBES 10X150 BKR DT414Z DPA 8PT"
239199,"soft fruits","berry","blueberry","ES","I","10","bbes","70",2802,8,"VVBBESFE 10X70 BKR PB415 PP 8ES"
239200,"soft fruits","berry","blueberry","NL","I","10","bbes","150 gram",1360,8,"VVBBESFE 10X150 BKR DT414Z DPA 8NL"
239201,"soft fruits","berry","blueberry","ES","I","10","bbes","150 gram",2802,8,"VVBBESFE 10X150 BKR DT414Z DPA 8ES"
239202,"soft fruits","berry","blueberry","PT","I","10","bbes","150 gram",2802,8,"VVBBESFE 10X150 BKR DT414Z DPA 8PT"
239203,"soft fruits","berry","blueberry","NL","I","6","bbes","150 gram",1360,8,"VVBBES 6X150 S52TS DZ408Z PP VM 8NL"
239204,"soft fruits","berry","blueberry","NL","I","6","bbes","150 gram",1360,8,"VVBBES 6X150 S53TS DZ408Z DPA C1 8NL"
239205,"soft fruits","berry","blueberry","NL","I","6","bbes","150 gram",1360,8,"VVBBES 6X150 S53TS KK410 PP SB 8NL"
239206,"soft fruits","berry","blueberry","NL","I","6","bbes","150 gram",1360,8,"VVBBES 6X150 S53TS KK410 PP VS 8NL"
239207,"soft fruits","berry","blueberry","NL","I","6","bbes","150 gram",1360,8,"VVBBES 6X150 S52TS KK410 PP PL 8NL"
239208,"soft fruits","berry","blueberry","NL","I","6","bbes","300 gram",1360,8,"VVBBES 6X300 S42TS DZ408Z DPA VM 8NL"
239209,"soft fruits","berry","blueberry","NL","I","6","bbes","300 gram",1360,8,"VVBBES 6X300 S42TS DZ408Z DPA C1 8NL"
239210,"soft fruits","berry","blueberry","NL","I","6","bbes","300 gram",1360,8,"VVBBES 6X300 S42TS KK410 PP SB 8NL"
239211,"soft fruits","berry","blueberry","NL","I","6","bbes","300 gram",1360,8,"VVBBES 6X300 S42TS KK410 PP VS 8NL"
239212,"soft fruits","berry","blueberry","NL","I","6","bbes","300 gram",1360,8,"VVBBES 6X300 S42TS KK410 PP PL 8NL"
239213,"soft fruits","berry","blueberry","NL","I","6","bbes","300 gram",1360,8,"VVBBES 6X300 S42TS KK410 PP JU 8NL"
239214,"soft fruits","blackberry","blackberry","NL","I","6","braa","150 gram",1375,8,"VVBRAA 6X150 S51TS DZ408Z DPA VM 8NL"
239215,"soft fruits","blackberry","blackberry","NL","I","6","braa","150 gram",1375,8,"VVBRAA 6X150 S51TS DZ408Z DPA C1 8NL"
239216,"soft fruits","blackberry","blackberry","NL","I","6","braa","150 gram",1375,8,"VVBRAA 6X150 STRTS KK410 PP SB 8NL"
239217,"soft fruits","blackberry","blackberry","NL","I","6","braa","150 gram",1375,8,"VVBRAA 6X150 S51TS KK410 PP VS 8NL"
239218,"soft fruits","blackberry","blackberry","NL","I","6","braa","150 gram",1375,8,"VVBRAA 6X150 S51TS KK410 PP PL 8NL"
239219,"soft fruits","raspberry","raspberry","NL","I","6","fram","150 gram",1425,8,"VVFRAM 6X150 S51TS DZ408Z DPA VM 8NL"
239220,"soft fruits","raspberry","raspberry","NL","I","6","fram","150 gram",1425,8,"VVFRAM 6X150 S51TS DZ408Z DPA C1 8NL"
239221,"soft fruits","raspberry","raspberry","NL","I","6","fram","150 gram",1425,8,"VVFRAM 6X150 STRTS KK410 PP SB 8NL"
239222,"soft fruits","raspberry","raspberry","NL","I","6","fram","150 gram",1425,8,"VVFRAM 6X150 S51TS KK410 PP VS 8NL"
239223,"soft fruits","raspberry","raspberry","NL","I","6","fram","150 gram",1425,8,"VVFRAM 6X150 S51TS KK410 PP PL 8NL"
239224,"soft fruits","berry","currant","NL","I","6","rbes","150 gram",1525,8,"VVRBES 6X150 S51TS DZ408Z PP VM 8NL"
239225,"soft fruits","berry","currant","NL","I","6","rbes","150 gram",1525,8,"VVRBES 6X150 S51TS DZ408Z DPA C1 8NL"
239226,"soft fruits","berry","currant","NL","I","6","rbes","150 gram",1525,8,"VVRBES 6X150 STRTS KK410 PP SB 8NL"
239227,"soft fruits","berry","currant","NL","I","6","rbes","150 gram",1525,8,"VVRBES 6X150 S51TS KK410 PP VS 8NL"
239228,"soft fruits","berry","currant","NL","I","6","rbes","150 gram",1525,8,"VVRBES 6X150 S51TS KK410 PP PL 8NL"
239229,"soft fruits","berry","currant","NL","I","6","rbes","300 gram",1525,8,"VVRBES 6X300 S42TS DZ408Z PP VM 8NL"
239230,"soft fruits","berry","currant","NL","I","6","rbes","300 gram",1525,8,"VVRBES 6X300 S42TS DZ408Z DPA C1 8NL"
239231,"soft fruits","berry","currant","NL","I","6","rbes","300 gram",1525,8,"VVRBES 6X300 STR1T KK410 PP SB 8NL"
239232,"soft fruits","berry","currant","NL","I","6","rbes","300 gram",1525,8,"VVRBES 6X300 S42TS KK410 PP VS 8NL"
239233,"soft fruits","berry","currant","NL","I","6","rbes","300 gram",1525,8,"VVRBES 6X300 S42TS KK410 PP PL 8NL"
239234,"soft fruits","berry","currant","NL","I","6","rbes","300 gram",1525,8,"VVRBES 6X300 S42TS KK410 PP JU 8NL"
239235,"soft fruits","berry","currant","NL","I","10","rbes","500 gram",1525,8,"VVRBES 10X500 S01D PB613 PP VM 8NL"
239236,"soft fruits","berry","currant","NL","I","10","rbes","500 gram",1525,8,"VVRBES 10X500 STRD PB613 CPB JU 8NL"
239237,"soft fruits","berry","currant","NL","I","9","rbes","500 gram",1525,8,"VVRBES 9X500 S01D KK613 PP PL 8NL"
239238,"soft fruits","berry","currant","NL","I","10","rbes","500 gram",1525,8,"VVRBES 10X500 S01D PB613 PP JU 8NL"
239239,"soft fruits","berry","blueberry","NL","I","6","bbes","150 gram",1360,8,"VVBBES 6X150 S52TS KK410 PP JU 8NL"
239240,"soft fruits","raspberry","raspberry","NL","I","6","fram","150 gram",1425,8,"VVFRAM 6X150 S51TS KK410 PP JU 8NL"
239241,"soft fruits","blackberry","blackberry","NL","I","6","braa","150 gram",1375,8,"VVBRAA 6X150 S51TS KK410 PP JU 8NL"
239242,"soft fruits","berry","currant","NL","I","6","rbes","150 gram",1525,8,"VVRBES 6X150 S51TS KK410 PP JU 8NL"
239243,"soft fruits","berry","blueberry","NL","I","6","bbes","300 gram",1360,8,"VVBBES 6X300 S43TS DZ408Z PP VM 8NL"
239244,"soft fruits","blackberry","blackberry","NL","I","6","braa","150 gram",1375,8,"VVBRAA 6X150 S51TS DZ408Z PP VM 8NL"
239245,"soft fruits","raspberry","raspberry","NL","I","6","fram","150 gram",1425,8,"VVFRAM 6X150 S51TS DZ408Z PP VM 8NL"
239247,"soft fruits","berry","currant","NL","I","10","rbes","500 gram",1525,8,"RBES 10X500 S01 D610ZT DPA 8NL"
239248,"soft fruits","berry","blueberry","US","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42TS DZ408Z PP VM 8US"
239249,"soft fruits","berry","blueberry","US","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 STR1T KK410 PP SB 8US"
239250,"soft fruits","berry","blueberry","US","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42TS KK410 PP PL 8US"
239251,"soft fruits","berry","blueberry","US","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42TS KK410 PP JU 8US"
239252,"soft fruits","berry","blueberry","AR","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42TS DZ408Z PP VM 8AR"
239253,"soft fruits","berry","blueberry","AR","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 STR1T KK410 PP SB 8AR"
239254,"soft fruits","berry","blueberry","AR","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42TS KK410 PP PL 8AR"
239255,"soft fruits","berry","blueberry","AR","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42TS KK410 PP JU 8AR"
239256,"soft fruits","berry","blueberry","US","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D DZ408Z PP VM 8US"
239257,"soft fruits","berry","blueberry","US","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 STR2D KK410 PP SB 8US"
239258,"soft fruits","berry","blueberry","US","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S42TS KK410 PP PL 8US"
239259,"soft fruits","berry","blueberry","AR","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D DZ408Z PP VM 8AR"
239260,"soft fruits","berry","blueberry","AR","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 STR2D KK410 PP SB 8AR"
239261,"soft fruits","berry","blueberry","AR","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D KK410 PP PL 8AR"
239262,"soft fruits","berry","blueberry","CL","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42TS DZ408Z PP VM 8CL"
239263,"soft fruits","berry","blueberry","CL","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 STR1T KK410 PP SB 8CL"
239264,"soft fruits","berry","blueberry","CL","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42TS KK410 PP PL 8CL"
239265,"soft fruits","berry","blueberry","CL","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42TS KK410 PP JU 8CL"
239266,"soft fruits","berry","blueberry","UY","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42TS DZ408Z PP VM 8UY"
239267,"soft fruits","berry","blueberry","UY","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 STR1T KK410 PP SB 8UY"
239268,"soft fruits","berry","blueberry","UY","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42TS KK410 PP PL 8UY"
239269,"soft fruits","berry","blueberry","UY","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42TS KK410 PP JU 8UY"
239270,"soft fruits","berry","blueberry","CL","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D DZ408Z PP VM 8CL"
239271,"soft fruits","berry","blueberry","CL","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 STR2D KK410 PP SB 8CL"
239272,"soft fruits","berry","blueberry","CL","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D KK410 PP PL 8CL"
239273,"soft fruits","berry","blueberry","UY","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S53D DZ408Z PP VM 8UY"
239274,"soft fruits","berry","blueberry","UY","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 STR2D KK410 PP SB 8UY"
239275,"soft fruits","berry","blueberry","UY","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D KK410 PP PL 8UY"
239276,"soft fruits","berry","cranberry","US","I","6","cranb","340 gram",2804,8,"VVCRANB 6X340 ZAK KK410 PP 8US"
239277,"soft fruits","berry","blueberry","UY","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D KK410 PP JU 8UY"
239278,"soft fruits","berry","blueberry","CL","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D KK410 PP JU 8CL"
239279,"soft fruits","berry","blueberry","AR","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D KK410 PP JU 8AR"
239280,"soft fruits","berry","blueberry","US","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D KK410 PP JU 8US"
239281,"soft fruits","raspberry","raspberry","ES","I","6","fram","150 gram",2805,8,"VVFRAM 6X150 S51D KK410 PP JU 8ES"
239282,"soft fruits","raspberry","raspberry","ES","I","6","fram","150 gram",2805,8,"VVFRAM 6X150 S51TS DZ408Z PP VM 8ES"
239283,"soft fruits","raspberry","raspberry","ES","I","6","fram","150 gram",2805,8,"VVFRAM 6X150 S51D KK410 PP PL 8ES"
239284,"soft fruits","blackberry","blackberry","MX","I","6","braa","150 gram",2803,8,"VVBRAA 6X150 S51D KK410 PP JU 8MX"
239285,"soft fruits","blackberry","blackberry","MX","I","6","braa","150 gram",2803,8,"VVBRAA 6X150 S51TS DZ408Z PP VM 8MX"
239286,"soft fruits","blackberry","blackberry","MX","I","6","braa","150 gram",2803,8,"VVBRAA 6X150 S51D KK410 PP PL 8MX"
239288,"soft fruits","berry","cranberry","CA","I","6","cranb","250 gram",2804,8,"VVCRANB 6X250 STRTS KK416 PP JU 8CA"
239289,"soft fruits","berry","cranberry","US","I","6","cranb","250 gram",2804,8,"VVCRANB 6X250 STRTS KK416 PP JU 8US"
239290,"soft fruits","berry","cranberry","US","I","6","cranb","125 gram",2804,8,"VVR CRANB GDRTOV 6X125 SKOD FK406 PP JU8"
239291,"soft fruits","berry","blueberry","CL","I","6","bbes","175 gram",2802,8,"VVBBESFE 6X175 BKR KK416 PP 8CL"
239292,"soft fruits","berry","blueberry","NL","I","6","bbes","175 gram",1360,8,"VVBBESFE 6X175 BKR KK416 PP 8NL"
239293,"soft fruits","berry","blueberry","ES","I","6","bbes","175 gram",2802,8,"VVBBESFE 6X175 BKR KK416 PP 8ES"
239294,"soft fruits","raspberry","raspberry","ES","I","6","fram","150 gram",2805,8,"VVFRAM 6X150 S51TS KK410 PP JU 8ES"
239295,"soft fruits","blackberry","blackberry","MX","I","6","braa","150 gram",2803,8,"VVBRAA 6X150 S51TS KK410 PP JU 8MX"
239296,"soft fruits","berry","blueberry","CL","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D KK410 PP JU 8CL"
239297,"soft fruits","berry","blueberry","ES","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52TS DZ408Z PP VM 8ES"
239298,"soft fruits","berry","blueberry","ES","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D KK410 PP PL 8ES"
239299,"soft fruits","berry","blueberry","ES","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D KK410 PP JU 8ES"
239300,"soft fruits","berry","currant","CL","I","6","rbes","150 gram",2802,8,"VVRBES 6X150 S51D KK410 PP PL 8CL"
239301,"soft fruits","berry","currant","CL","I","6","rbes","150 gram",2802,8,"VVRBES 6X150 S51D KK410 PP JU 8CL"
239302,"soft fruits","berry","currant","CL","I","6","rbes","150 gram",2802,8,"VVRBES 6X150 S51TS DZ408Z PP VM 8CL"
239303,"soft fruits","blackberry","blackberry","ES","I","6","braa","150 gram",2803,8,"VVBRAA 6X150 S51D KK410 PP 8ES"
239304,"soft fruits","blackberry","blackberry","NL","I","6","braa","150 gram",1375,8,"VVBRAA 6X150 S51D KK410 PP 8NL"
239305,"soft fruits","raspberry","raspberry","ES","I","6","fram","150 gram",2805,8,"VVFRAM 6X150 S51D KK410 PP 8ES"
239306,"soft fruits","raspberry","raspberry","NL","I","6","fram","150 gram",1425,8,"VVFRAM 6X150 S51D KK410 PP 8NL"
239307,"soft fruits","berry","blueberry","ES","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S51D KK410 PP 8ES"
239308,"soft fruits","berry","blueberry","NL","I","6","bbes","150 gram",1360,8,"VVBBES 6X150 S51D KK410 PP 8NL"
239309,"soft fruits","berry","currant","ES","I","6","rbes","150 gram",2802,8,"VVRBES 6X150 S51D KK410 PP 8ES"
239310,"soft fruits","berry","currant","NL","I","6","rbes","150 gram",1525,8,"VVRBES 6X150 S51D KK410 PP 8NL"
239311,"soft fruits","blackberry","blackberry","ES","I","6","braa","150 gram",2803,8,"VVBRAA 6X150 S51D KK410 PP PL 8ES"
239312,"soft fruits","blackberry","blackberry","ES","I","6","braa","150 gram",2803,8,"VVBRAA 6X150 S51D KK410 PP JU 8ES"
239313,"soft fruits","blackberry","blackberry","ES","I","6","braa","150 gram",2803,8,"VVBRAA 6X150 S51TS DZ408Z PP VM 8ES"
239314,"soft fruits","blackberry","blackberry","ES","I","6","braa","150 gram",2803,8,"VVBRAA 6X150 S51D DZ408Z PP C1 8ES"
239315,"soft fruits","blackberry","blackberry","ES","I","6","braa","150 gram",2803,8,"VVBRAA 6X150 S51D KK410 PP VS 8ES"
239316,"soft fruits","berry","blueberry","PT","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D KK410 PP PL 8PT"
239317,"soft fruits","berry","blueberry","PT","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D KK410 PP JU 8PT"
239318,"soft fruits","berry","blueberry","PT","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52TS DZ408Z PP VM 8PT"
239319,"soft fruits","berry","blueberry","PT","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S51D KK410 PP 8PT"
239320,"soft fruits","berry","blueberry","PL","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D KK410 PP PL 8PL"
239321,"soft fruits","berry","blueberry","PL","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52D KK410 PP JU 8PL"
239322,"soft fruits","berry","blueberry","PL","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S52TS DZ408Z PP VM 8PL"
239323,"soft fruits","berry","blueberry","PL","I","6","bbes","150 gram",2802,8,"VVBBES 6X150 S51D KK410 PP 8PL"
239324,"soft fruits","berry","blueberry","PT","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S43TS KK410 PP PL 8PT"
239325,"soft fruits","berry","blueberry","PT","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42TS KK410 PP JU 8PT"
239326,"soft fruits","berry","blueberry","PT","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42TS DZ408Z PP VM 8PT"
239327,"soft fruits","berry","blueberry","PT","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42TS KK410 PP 8PT"
239328,"soft fruits","berry","gooseberry","NL","I","6","krbes","150 gram",1355,8,"VVKRBES 6X150 S51TS DZ408Z PP VM 8NL"
239329,"soft fruits","berry","blueberry","PT","I","6","bbes","175 gram",2802,8,"VVBBESFE 6X175 BKR KK416 PP 8PT"
239330,"soft fruits","berry","currant","NL","I","10","rbes","500 gram",1525,8,"VVRBESREDP 10X500 S01 PB613 PP 8NL"
239331,"soft fruits","berry","blueberry","PT","I","6","bbes","400 gram",2802,8,"VVBBES 6X400 S42D PB613 PP PL 8PT"
239332,"soft fruits","berry","blueberry","NL","I","6","bbes","400 gram",1360,8,"VVBBES 6X400 S43D PB613 PP PL 8NL"
239333,"soft fruits","berry","blueberry","PT","I","6","bbes","400 gram",2802,8,"VVBBES 6X400 S42D KK416 PP PL 8PT"
239334,"soft fruits","berry","blueberry","NL","I","6","bbes","400 gram",1360,8,"VVBBES 6X400 S43D KK416 PP PL 8NL"
239335,"soft fruits","berry","blueberry","PT","I","6","bbes","300 gram",2802,8,"VVBBES 6X300 S42D KK416 PP JU 8PT"
239336,"soft fruits","berry","blueberry","NL","I","6","bbes","300 gram",1360,8,"VVBBES 6X300 S42D KK416 PP JU 8NL"
239337,"soft fruits","berry","currant","NL","I","6","rbes","300 gram",1525,8,"VVRBES 6X300 S42D KK416 PP JU 8NL"
239338,"soft fruits","raspberry","raspberry","NL","I","12","fram","150 gram",1425,8,"VVFRAM 12X150 S51D KK416 PP PL 8NL"
239339,"soft fruits","berry","currant","NL","I","6","rbes","125 gram",1525,8,"VVRBES 6X125 S51D KK410 PP JU 8NL"
239340,"soft fruits","blackberry","blackberry","NL","I","6","braa","125 gram",1375,8,"VVBRAA 6X125 S51D KK410 PP JU 8NL"
239341,"soft fruits","raspberry","raspberry","NL","I","6","fram","125 gram",1425,8,"VVFRAM 6X125 S51D KK410 PP JU 8NL"
239342,"soft fruits","berry","blueberry","NL","I","6","bbes","125 gram",1360,8,"VVBBES 6X125 S53D KK410 PP JU 8NL"
239343,"soft fruits","berry","currant","NL","I","6","rbes","125 gram",1525,8,"VVRBES 6X125 S51TS DZ408Z PP VM 8NL"
239344,"soft fruits","blackberry","blackberry","NL","I","6","braa","125 gram",1375,8,"VVBRAA 6X125 S51TS DZ408Z PP VM 8NL"
239345,"soft fruits","raspberry","raspberry","NL","I","6","fram","125 gram",1425,8,"VVFRAM 6X125 S51TS DZ408Z PP VM 8NL"
239346,"soft fruits","berry","blueberry","NL","I","6","bbes","125 gram",1360,8,"VVBBES 6X125 S52TS DZ408Z PP VM 8NL"
239347,"soft fruits","berry","currant","NL","I","6","rbes","125 gram",1525,8,"VVRBES 6X125 S51D DZ408Z PP VM 8NL"
239348,"soft fruits","blackberry","blackberry","NL","I","6","braa","125 gram",1375,8,"VVBRAA 6X125 S51D DZ408Z PP VM 8NL"
239349,"soft fruits","raspberry","raspberry","NL","I","6","fram","125 gram",1425,8,"VVFRAM 6X125 S51D DZ408Z PP VM 8NL"
239350,"soft fruits","berry","blueberry","NL","I","6","bbes","125 gram",1360,8,"VVBBES 6X125 S52D DZ408Z PP VM 8NL"
239351,"soft fruits","berry","cranberry","CA","I","6","cranb","250 gram",2804,8,"VVCRANB 6X250 S42TS KK410 PP JU 8CA"
